DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDH1788	Homo sapiens	eCLIP	FMR1	organoids	pAb-FMRP, IP, rep3	SRA	SRP252572	SRR11538131	hg38_FMR1_eCLIP_SRR11538131.bed	SRR11538131	hg38	NA	Kang Y, Nat Neurosci, 2021	Kang Y, Zhou Y, Li Y, Han Y, Xu J, Niu W, Li Z, Liu S, Feng H, Huang W, Duan R, Xu T, Raj N, Zhang F, Dou J, Xu C, Wu H, Bassell GJ, Warren ST, Allen EG, Jin P, Wen Z. A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies. Nat Neurosci. 2021 Oct;24(10):1377-1391.	34413513	A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies	none
SBDH1790	Homo sapiens	eCLIP	RBM20	WTC11	WT, iPSC-cardiomyocytes, rep1	SRA	SRP322566	SRR14724400	hg38_RBM20_eCLIP_SRR14724400.bed	SRR14724400	hg38	NA	Fenix, Nat Commun, 2021	Fenix, Aidan M, Miyaoka, Yuichiro, Bertero, Alessandro, Blue, Steven M, Spindler, Matthew J, Tan, Kenneth K B, Perez-Bermejo, Juan A, Chan, Amanda H, Mayerl, Steven J, Nguyen, Trieu D, Russell, Caitlin R, Lizarraga, Paweena P, Truong, Annie, So, Po-Lin, Kulkarni, Aishwarya, Chetal, Kashish, Sathe, Shashank, Sniadecki, Nathan J, Yeo, Gene W, Murry, Charles E, Conklin, Bruce R, Salomonis, Nathan, Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies. Nat Commun. 2021 Nov 3;12(1):6324.	34732726	Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies	none
SBDH1791	Homo sapiens	eCLIP	RBM20	WTC11	WT, iPSC-cardiomyocytes, rep2	SRA	SRP322566	SRR14724402	hg38_RBM20_eCLIP_SRR14724402.bed	SRR14724402	hg38	NA	Fenix, Nat Commun, 2021	Fenix, Aidan M, Miyaoka, Yuichiro, Bertero, Alessandro, Blue, Steven M, Spindler, Matthew J, Tan, Kenneth K B, Perez-Bermejo, Juan A, Chan, Amanda H, Mayerl, Steven J, Nguyen, Trieu D, Russell, Caitlin R, Lizarraga, Paweena P, Truong, Annie, So, Po-Lin, Kulkarni, Aishwarya, Chetal, Kashish, Sathe, Shashank, Sniadecki, Nathan J, Yeo, Gene W, Murry, Charles E, Conklin, Bruce R, Salomonis, Nathan, Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies. Nat Commun. 2021 Nov 3;12(1):6324.	34732726	Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies	none
SBDH1792	Homo sapiens	eCLIP	RBM20	WTC11	RBM20-R636S homozygous iPSC-cardiomyocytes, rep1	SRA	SRP322566	SRR14724404	hg38_RBM20_eCLIP_SRR14724404.bed	SRR14724404	hg38	NA	Fenix, Nat Commun, 2021	Fenix, Aidan M, Miyaoka, Yuichiro, Bertero, Alessandro, Blue, Steven M, Spindler, Matthew J, Tan, Kenneth K B, Perez-Bermejo, Juan A, Chan, Amanda H, Mayerl, Steven J, Nguyen, Trieu D, Russell, Caitlin R, Lizarraga, Paweena P, Truong, Annie, So, Po-Lin, Kulkarni, Aishwarya, Chetal, Kashish, Sathe, Shashank, Sniadecki, Nathan J, Yeo, Gene W, Murry, Charles E, Conklin, Bruce R, Salomonis, Nathan, Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies. Nat Commun. 2021 Nov 3;12(1):6324.	34732726	Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies	none
SBDH1793	Homo sapiens	eCLIP	RBM20	WTC11	RBM20-R636S homozygous iPSC-cardiomyocytes, rep2	SRA	SRP322566	SRR14724406	hg38_RBM20_eCLIP_SRR14724406.bed	SRR14724406	hg38	NA	Fenix, Nat Commun, 2021	Fenix, Aidan M, Miyaoka, Yuichiro, Bertero, Alessandro, Blue, Steven M, Spindler, Matthew J, Tan, Kenneth K B, Perez-Bermejo, Juan A, Chan, Amanda H, Mayerl, Steven J, Nguyen, Trieu D, Russell, Caitlin R, Lizarraga, Paweena P, Truong, Annie, So, Po-Lin, Kulkarni, Aishwarya, Chetal, Kashish, Sathe, Shashank, Sniadecki, Nathan J, Yeo, Gene W, Murry, Charles E, Conklin, Bruce R, Salomonis, Nathan, Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies. Nat Commun. 2021 Nov 3;12(1):6324.	34732726	Gain-of-function cardiomyopathic mutations in RBM20 rewire splicing regulation and re-distribute ribonucleoprotein granules within processing bodies	none
SBDH1794	Homo sapiens	eCLIP	MEX3A	ACHN	MEX3A-Flag overexpression, IP	SRA	SRP321090	SRR14631270	hg38_MEX3A_eCLIP_SRR14631270.bed	SRR14631270	hg38	NA	Qiu, Mol Ther Nucleic Acids, 2022	Qiu, Yuntan, Meng, Meng, Cao, Chuanzhen, Zhang, Jingyuan, Cheng, Xu, Huang, Yongxin, Cao, Haotian, Li, Yun, Tian, Duanqing, Huang, Yongsheng, Peng, Li, Hu, Kaishun, Zhang, Yin, Liao, Jianyou, He, Jiehua, Wang, Xiaochun, Lu, Daning, Lin, Lehang, Bi, Xingang, Yin, Dong, RNA-binding protein MEX3A controls G1/S transition via regulating the RB/E2F pathway in clear cell renal cell carcinoma. Mol Ther Nucleic Acids. 2021 Dec 2;27:241-255.	34976441	RNA-binding protein MEX3A controls G1/S transition via regulating the RB/E2F pathway in clear cell renal cell carcinoma	none
SBDH1795	Homo sapiens	PAR-CLIP	U2AF1	HBECs	FLAG/HA-U2AF1, nuclear fraction	SRA	SRP215460	SRR9697125	hg38_U2AF1_PAR-CLIP_SRR9697125.bed	SRR9697125	hg38	NA	Wan, Cell, 2021	Wan, Yihan, Anastasakis, Dimitrios G, Rodriguez, Joseph, Palangat, Murali, Gudla, Prabhakar, Zaki, George, Tandon, Mayank, Pegoraro, Gianluca, Chow, Carson C, Hafner, Markus, Larson, Daniel R, Dynamic imaging of nascent RNA reveals general principles of transcription dynamics and stochastic splice site selection. Cell. 2021 May 27;184(11):2878-2895.e20.	33979654	Dynamic imaging of nascent RNA reveals general principles of transcription dynamics and stochastic splice site selection	TC
SBDH1796	Homo sapiens	PAR-CLIP	U2AF1	HBECs	FLAG/HA-U2AF1, whole cell	SRA	SRP215460	SRR9697126	hg38_U2AF1_PAR-CLIP_SRR9697126.bed	SRR9697126	hg38	NA	Wan, Cell, 2021	Wan, Yihan, Anastasakis, Dimitrios G, Rodriguez, Joseph, Palangat, Murali, Gudla, Prabhakar, Zaki, George, Tandon, Mayank, Pegoraro, Gianluca, Chow, Carson C, Hafner, Markus, Larson, Daniel R, Dynamic imaging of nascent RNA reveals general principles of transcription dynamics and stochastic splice site selection. Cell. 2021 May 27;184(11):2878-2895.e20.	33979654	Dynamic imaging of nascent RNA reveals general principles of transcription dynamics and stochastic splice site selection	TC
SBDH1797	Homo sapiens	eCLIP	TIA1	HEK293T	anti-TIA1, rep1	SRA	SRP276058	SRR12391632	hg38_TIA1_eCLIP_SRR12391632.bed	SRR12391632	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1798	Homo sapiens	eCLIP	TIA1	HEK293T	anti-TIA1, rep2	SRA	SRP276058	SRR12391633	hg38_TIA1_eCLIP_SRR12391633.bed	SRR12391633	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1799	Homo sapiens	eCLIP	TIA1	HEK293T	anti-HA, rep1	SRA	SRP305416	SRR13663713	hg38_TIA1_eCLIP_SRR13663713.bed	SRR13663713	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1800	Homo sapiens	eCLIP	TIA1	HEK293T	anti-HA, rep2	SRA	SRP305416	SRR13663714	hg38_TIA1_eCLIP_SRR13663714.bed	SRR13663714	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1801	Homo sapiens	eCLIP	RBFOX2	HEK293T	anti-HA tag, rep1	SRA	SRP305416	SRR13663717	hg38_RBFOX2_eCLIP_SRR13663717.bed	SRR13663717	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1802	Homo sapiens	eCLIP	RBFOX2	HEK293T	anti-HA tag, rep2	SRA	SRP305416	SRR13663718	hg38_RBFOX2_eCLIP_SRR13663718.bed	SRR13663718	hg38	NA	Brannan, Nat Methods, 2021	Brannan, Kristopher W, Chaim, Isaac A, Marina, Ryan J, Yee, Brian A, Kofman, Eric R, Lorenz, Daniel A, Jagannatha, Pratibha, Dong, Kevin D, Madrigal, Assael A, Underwood, Jason G, Yeo, Gene W, Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes. Nat Methods. 2021 May;18(5):507-519.	33963355	Robust single-cell discovery of RNA targets of RNA-binding proteins and ribosomes	none
SBDH1803	Homo sapiens	PAR-CLIP	NEMF	HEK293	FH-NEMF, rep1	SRA	SRP268668	SRR12082790	hg38_NEMF_PAR-CLIP_SRR12082790.bed	SRR12082790	hg38	NA	Thrun, Mol Cell, 2021	Thrun, Anna, Garzia, Aitor, Kigoshi-Tansho, Yu, Patil, Pratik R, Umbaugh, Charles S, Dallinger, Teresa, Liu, Jia, Kreger, Sylvia, Patrizi, Annarita, Cox, Gregory A, Tuschl, Thomas, Joazeiro, Claudio A P, Convergence of mammalian RQC and C-end rule proteolytic pathways via alanine tailing. Mol Cell. 2021 May 20;81(10):2112-2122.e7.	33909987	Convergence of mammalian RQC and C-end rule proteolytic pathways via alanine tailing	TC
SBDH1804	Homo sapiens	PAR-CLIP	NEMF	HEK293	FH-NEMF, rep2	SRA	SRP268668	SRR12082797	hg38_NEMF_PAR-CLIP_SRR12082797.bed	SRR12082797	hg38	NA	Thrun, Mol Cell, 2021	Thrun, Anna, Garzia, Aitor, Kigoshi-Tansho, Yu, Patil, Pratik R, Umbaugh, Charles S, Dallinger, Teresa, Liu, Jia, Kreger, Sylvia, Patrizi, Annarita, Cox, Gregory A, Tuschl, Thomas, Joazeiro, Claudio A P, Convergence of mammalian RQC and C-end rule proteolytic pathways via alanine tailing. Mol Cell. 2021 May 20;81(10):2112-2122.e7.	33909987	Convergence of mammalian RQC and C-end rule proteolytic pathways via alanine tailing	TC
