DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDM651	Mus musculus	eCLIP	Igf2bp3	CD11b+	no treatment, antibody RN009P, rep3	SRA	SRP277219	SRR12439661	mm10_Igf2bp3_eCLIP_SRR12439661.bed	SRR12439661	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM652	Mus musculus	eCLIP	Igf2bp3	CD11b+	no treatment, antibody RN009P, rep4	SRA	SRP277219	SRR12439663	mm10_Igf2bp3_eCLIP_SRR12439663.bed	SRR12439663	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM653	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep1	SRA	SRP277219	SRR12439665	mm10_Igf2bp3_eCLIP_SRR12439665.bed	SRR12439665	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM654	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep2	SRA	SRP277219	SRR12439667	mm10_Igf2bp3_eCLIP_SRR12439667.bed	SRR12439667	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM655	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep3	SRA	SRP277219	SRR12439669	mm10_Igf2bp3_eCLIP_SRR12439669.bed	SRR12439669	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM656	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep4	SRA	SRP277219	SRR12439671	mm10_Igf2bp3_eCLIP_SRR12439671.bed	SRR12439671	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM657	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep5	SRA	SRP277219	SRR12439673	mm10_Igf2bp3_eCLIP_SRR12439673.bed	SRR12439673	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM658	Mus musculus	eCLIP	Igf2bp3	Lin-	no treatment, antibody RN009P, rep6	SRA	SRP277219	SRR12439675	mm10_Igf2bp3_eCLIP_SRR12439675.bed	SRR12439675	mm10	NA	Tran, Leukemia, 2022	Tran, Tiffany M, Philipp, Julia, Bassi, Jaspal Singh, Nibber, Neha, Draper, Jolene M, Lin, Tasha L, Palanichamy, Jayanth Kumar, Jaiswal, Amit Kumar, Silva, Oscar, Paing, May, King, Jennifer, Katzman, Sol, Sanford, Jeremy R, Rao, Dinesh S, The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis. Leukemia. 2022 Jan;36(1):68-79.	34321607	The RNA-binding protein IGF2BP3 is critical for MLL-AF4-mediated leukemogenesis	none
SBDM661	Mus musculus	iCLIP	Ptbp3	Splenic-B	C57BL/6, 150-250 kda, rep1	SRA	SRP310315	SRR13945340	mm10_Ptbp3_iCLIP_SRR13945340.bed	SRR13945340	mm10	NA	Monzon-Casanova, Eur J Immunol, 2021	Monzon-Casanova, Elisa, Bates, Kirsty J, Smith, Christopher W J, Turner, Martin, Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice. Eur J Immunol. 2021 Sep;51(9):2266-2273.	34214192	Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice	none
SBDM662	Mus musculus	iCLIP	Ptbp3	Splenic-B	C57BL/6, 150-250 kda, rep2	SRA	SRP310315	SRR13945341	mm10_Ptbp3_iCLIP_SRR13945341.bed	SRR13945341	mm10	NA	Monzon-Casanova, Eur J Immunol, 2021	Monzon-Casanova, Elisa, Bates, Kirsty J, Smith, Christopher W J, Turner, Martin, Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice. Eur J Immunol. 2021 Sep;51(9):2266-2273.	34214192	Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice	none
SBDM663	Mus musculus	iCLIP	Ptbp3	Splenic-B	C57BL/6, 150-250 kda, rep3	SRA	SRP310315	SRR13945342	mm10_Ptbp3_iCLIP_SRR13945342.bed	SRR13945342	mm10	NA	Monzon-Casanova, Eur J Immunol, 2021	Monzon-Casanova, Elisa, Bates, Kirsty J, Smith, Christopher W J, Turner, Martin, Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice. Eur J Immunol. 2021 Sep;51(9):2266-2273.	34214192	Essential requirement for polypyrimidine tract binding proteins 1 and 3 in the maturation and maintenance of mature B cells in mice	none
SBDM664	Mus musculus	iCLIP	Larp7	mESCs	E14, 0.2 J/cm2, rep1	SRA	SRP261882	SRR11798504	mm10_Larp7_iCLIP_SRR11798504.bed	SRR11798504	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM665	Mus musculus	iCLIP	Larp7	mESCs	E14, 0.2 J/cm2, rep2	SRA	SRP261882	SRR11798505	mm10_Larp7_iCLIP_SRR11798505.bed	SRR11798505	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM666	Mus musculus	iCLIP	Cdk9	mESCs	E14, treated with DMSO, rep1	SRA	SRP261882	SRR11798508	mm10_Cdk9_iCLIP_SRR11798508.bed	SRR11798508	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM667	Mus musculus	iCLIP	Cdk9	mESCs	E14, treated with pla-B, rep1	SRA	SRP261882	SRR11798509	mm10_Cdk9_iCLIP_SRR11798509.bed	SRR11798509	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM668	Mus musculus	iCLIP	Cdk9	mESCs	E14, rep1	SRA	SRP261882	SRR11798510	mm10_Cdk9_iCLIP_SRR11798510.bed	SRR11798510	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM669	Mus musculus	iCLIP	Cdk9	mESCs	E14, rep2	SRA	SRP261882	SRR11798511	mm10_Cdk9_iCLIP_SRR11798511.bed	SRR11798511	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM670	Mus musculus	iCLIP	Cdk9	mESCs	E14, rep3	SRA	SRP261882	SRR11798512	mm10_Cdk9_iCLIP_SRR11798512.bed	SRR11798512	mm10	NA	Skalska, Mol Cell, 2021	Skalska, Lenka, Begley, Victoria, Beltran, Manuel, Lukauskas, Saulius, Khandelwal, Garima, Faull, Peter, Bhamra, Amandeep, Tavares, Manuel, Wellman, Rachel, Tvardovskiy, Andrey, Foster, Benjamin M, Ruiz de Los Mozos, Igor, Herrero, Javier, Surinova, Silvia, Snijders, Ambrosius P, Bartke, Till, Jenner, Richard G, Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin. Mol Cell. 2021 Jul 15;81(14):2944-2959.e10.	34166609	Nascent RNA antagonizes the interaction of a set of regulatory proteins with chromatin	none
SBDM671	Mus musculus	eCLIP	Fmr1	cortex	embryonic cortex, E13.5, rep1	SRA	SRP252572	SRR11538134	mm10_Fmr1_eCLIP_SRR11538134.bed	SRR11538134	mm10	NA	Kang Y, Nat Neurosci, 2021	Kang Y, Zhou Y, Li Y, Han Y, Xu J, Niu W, Li Z, Liu S, Feng H, Huang W, Duan R, Xu T, Raj N, Zhang F, Dou J, Xu C, Wu H, Bassell GJ, Warren ST, Allen EG, Jin P, Wen Z. A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies. Nat Neurosci. 2021 Oct;24(10):1377-1391.	34413513	A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies	none
SBDM672	Mus musculus	eCLIP	Fmr1	cortex	embryonic cortex, E13.5, rep2	SRA	SRP252572	SRR11538135	mm10_Fmr1_eCLIP_SRR11538135.bed	SRR11538135	mm10	NA	Kang Y, Nat Neurosci, 2021	Kang Y, Zhou Y, Li Y, Han Y, Xu J, Niu W, Li Z, Liu S, Feng H, Huang W, Duan R, Xu T, Raj N, Zhang F, Dou J, Xu C, Wu H, Bassell GJ, Warren ST, Allen EG, Jin P, Wen Z. A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies. Nat Neurosci. 2021 Oct;24(10):1377-1391.	34413513	A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies	none
SBDM673	Mus musculus	eCLIP	Fmr1	cortex	embryonic cortex, E13.5, rep3	SRA	SRP252572	SRR11538136	mm10_Fmr1_eCLIP_SRR11538136.bed	SRR11538136	mm10	NA	Kang Y, Nat Neurosci, 2021	Kang Y, Zhou Y, Li Y, Han Y, Xu J, Niu W, Li Z, Liu S, Feng H, Huang W, Duan R, Xu T, Raj N, Zhang F, Dou J, Xu C, Wu H, Bassell GJ, Warren ST, Allen EG, Jin P, Wen Z. A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies. Nat Neurosci. 2021 Oct;24(10):1377-1391.	34413513	A human forebrain organoid model of fragile X syndrome exhibits altered neurogenesis and highlights new treatment strategies	none
SBDM677	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre -, Female, run1	SRA	SRP289491	SRR12925922	mm10_Larp1_eCLIP_SRR12925922.bed	SRR12925922	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM678	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre -, Female, run2	SRA	SRP289491	SRR12925923	mm10_Larp1_eCLIP_SRR12925923.bed	SRR12925923	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM679	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre -, Female, run3	SRA	SRP289491	SRR12925924	mm10_Larp1_eCLIP_SRR12925924.bed	SRR12925924	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM680	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre -, Female, run4	SRA	SRP289491	SRR12925925	mm10_Larp1_eCLIP_SRR12925925.bed	SRR12925925	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM681	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre +, Female, run1	SRA	SRP289491	SRR12925934	mm10_Larp1_eCLIP_SRR12925934.bed	SRR12925934	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM682	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre +, Female, run2	SRA	SRP289491	SRR12925935	mm10_Larp1_eCLIP_SRR12925935.bed	SRR12925935	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM683	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre +, Female, run3	SRA	SRP289491	SRR12925936	mm10_Larp1_eCLIP_SRR12925936.bed	SRR12925936	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM684	Mus musculus	eCLIP	Larp1	naive-CD4-T	abcam rabbit antibody, Rnmt fl/fl CD4cre +, Female, run4	SRA	SRP289491	SRR12925937	mm10_Larp1_eCLIP_SRR12925937.bed	SRR12925937	mm10	NA	Galloway, Nucleic Acids Res, 2021	Galloway, Alison, Kaskar, Aneesa, Ditsova, Dimitrinka, Atrih, Abdelmadjid, Yoshikawa, Harunori, Gomez-Moreira, Carolina, Suska, Olga, Warminski, Marcin, Grzela, Renata, Lamond, Angus I, Darzynkiewicz, Edward, Jemielity, Jacek, Cowling, Victoria H, Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation. Nucleic Acids Res. 2021 Jul 9;49(12):6722-6738.	34125914	Upregulation of RNA cap methyltransferase RNMT drives ribosome biogenesis during T cell activation	none
SBDM686	Mus musculus	iCLIP	Zfp36l1	CD4+T	WT, 9-16 weeks, Spleen, high MW, anti-BRF1/2	SRA	SRP273454	SRR12318349	mm10_Zfp36l1_iCLIP_SRR12318349.bed	SRR12318349	mm10	NA	Matheson LS, Sci Rep, 2022	Matheson LS, Petkau G, Sáenz-Narciso B, D'Angeli V, McHugh J, Newman R, Munford H, West J, Chakraborty K, Roberts J, Łukasiak S, Díaz-Muñoz MD, Bell SE, Dimeloe S, Turner M. Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell. Sci Rep. 2022 Nov 16;12(1):19657	36385275	Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell	none
SBDM687	Mus musculus	iCLIP	Zfp36l1	CD4+T	WT, 9-16 weeks, Spleen, anti-BRF1/2, 2	SRA	SRP273454	SRR12318350	mm10_Zfp36l1_iCLIP_SRR12318350.bed	SRR12318350	mm10	NA	Matheson LS, Sci Rep, 2022	Matheson LS, Petkau G, Sáenz-Narciso B, D'Angeli V, McHugh J, Newman R, Munford H, West J, Chakraborty K, Roberts J, Łukasiak S, Díaz-Muñoz MD, Bell SE, Dimeloe S, Turner M. Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell. Sci Rep. 2022 Nov 16;12(1):19657	36385275	Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell	none
SBDM688	Mus musculus	iCLIP	Zfp36l1	CD4+T	WT, 9-16 weeks, Spleen, anti-BRF1/2, 3	SRA	SRP273454	SRR12318351	mm10_Zfp36l1_iCLIP_SRR12318351.bed	SRR12318351	mm10	NA	Matheson LS, Sci Rep, 2022	Matheson LS, Petkau G, Sáenz-Narciso B, D'Angeli V, McHugh J, Newman R, Munford H, West J, Chakraborty K, Roberts J, Łukasiak S, Díaz-Muñoz MD, Bell SE, Dimeloe S, Turner M. Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell. Sci Rep. 2022 Nov 16;12(1):19657	36385275	Multiomics analysis couples mRNA turnover and translational control of glutamine metabolism to the differentiation of the activated CD4+ T cell	none
