C1_H1	C1_H2	C1_H3	C1_N1	C1_N2	C1_N3	C2_H1	C2_H2	C2_H3	C2_N1	C2_N2	C2_N3	C3_H1	C3_H2	C3_H3	C3_N1	C3_N2	C3_N3
LINC00703	1.89489363756677	2.52151560847885	2.3960053489653	2.00022562828518	1.79273886100711	1.30787839449521	1.87687383749035	2.10491225933399	1.73901345705034	1.8675131233341	1.8000571055702	2.20433000107852	1.65327549089247	1.62256197486974	2.17684393724343	1.31126508032102	2.07183904722845	1.86472253169455
MIR3155A	4.39137738230476	4.27982077405622	4.16582718925867	4.5661023504782	4.28414634185165	4.57207180211151	4.27957465742371	4.05690890034016	4.49749203645433	4.62192149892533	4.08978167502497	4.75117982860515	4.00051138815055	4.69258417188066	4.69795599963928	4.35626926254462	4.4718179161902	3.80236243497124
LOC399715	3.56444293202429	3.13041372160622	2.77661391882782	3.68389937394869	3.31871444373429	2.61174394940411	3.67282867869359	4.33279250408694	3.46296709023621	3.66925423761853	3.04320128775721	3.15122928515168	2.7351883259217	3.12521238128855	3.05521519517049	2.40747775151762	2.47285848432385	2.82883857450419
PRKCQ-AS1	4.18555800674234	4.28478169269758	4.49473218825183	4.59882975609898	5.48071488976679	4.17214069332848	3.67210817736631	3.54608455082985	4.14858051546212	4.03014000450578	4.29391950862404	4.3646784650119	4.18042285776938	3.94060466006357	4.00166103366784	4.24148690494397	3.88089657595623	3.84887326790941
LOC101928150	1.73007035180102	1.71646192186591	0.949059729180884	1.34557279427814	1.13593178446604	1.64603881755892	1.41883062204005	1.19695247037527	1.44984479999252	1.54296852593572	0.990812871431082	1.07700263814733	1.50369951559242	1.33728788369884	0.988054841583542	0.956270517351997	1.09036154087798	1.22611441156105
LINC00707	2.43919618197352	2.39261638243392	1.71202789562863	2.45677726628862	2.39725322744979	2.50761256737497	2.27886195384123	2.95399313173402	2.2441962917226	2.71550398712644	2.97632189759573	3.09569938116497	2.95398961128218	3.83911722374519	2.80099265596708	3.031165420075	6.51881962565611	5.78291734543707
MIR4480	2.8037293023269	3.24009719148088	2.68613299586311	2.1095647094732	2.38932335748791	2.63997799643657	2.37910638164726	2.06045950880713	3.16822310741007	2.30973423971326	2.32934749210308	2.45695822976466	2.60137108189031	2.69138962269992	2.73777592643567	2.57164234320839	2.05914043279773	2.87779621456963
LOC101928453	2.61154054738347	2.09952190017697	2.22529563531839	1.84482186895446	2.18480272739841	1.56745078479122	2.62957827428529	2.26972036058993	1.66887415813094	2.02938735729125	1.68321604453181	1.76092125031353	1.48481090866069	2.10763746118904	2.01214011329821	2.16571924138717	2.54993130190562	2.02064483270287
ST8SIA6-AS1	2.09082309397739	1.99177051133755	2.29543647696918	1.89922126175038	2.29408535454763	1.65872494999002	1.80841480827097	1.78367332179387	1.97898928645121	1.34617836192208	1.53425023877826	1.8574414483905	2.20646493755846	1.8362657301821	2.09132904594185	1.75721290476652	1.88522193722693	2.37020030921377
MIR4675	3.97003780091699	4.37790228026007	4.98514360328971	3.74148180498606	4.61921980823721	4.80184130736122	3.69213044591513	3.77291579005706	3.68405246965822	3.99898071238886	3.95643884312538	3.64059487285951	1.84361514278744	2.49945299746371	2.01965056792102	3.12319670413898	2.91729431510315	2.87348618573554
LINC00836	1.53444188297878	1.34022097260917	1.08898293111037	1.23272252843828	1.11777042465649	0.909740772392242	0.80910322801782	0.988910439838907	0.84442815234705	0.588186905823965	1.02888288216173	1.65284129440785	1.28172417818393	1.53839626648079	1.01098465388797	0.752614666060948	1.12638195307577	1.31790719450384
SVIL-AS1	6.63448683972712	6.66754261975603	6.56321262593477	6.90468794479626	6.96206691972417	7.19533893603053	5.86719497410468	5.7831282756843	6.08777432632988	6.41808931626599	6.26243597063548	6.54831346738918	6.07614620337364	6.09012049975719	6.02131119191644	6.28534668084318	7.24561531907163	6.95074331367265
LOC102031319	2.65494473386751	2.74645120839551	3.28556217169749	2.9179369688369	2.88465870865697	1.88627024972125	2.54243279411953	2.21559037800844	2.08455433567685	2.83959508083084	2.68756004267892	2.71606184221858	2.47232502211912	2.26392048487432	2.14703337210402	2.31244338012725	2.1216983726575	2.5980737495141
PARD3-AS1	2.39555004652589	2.70339681141487	2.863186379442	1.63948702027275	2.54748080273841	2.2131802983541	2.82223771359945	2.06595189188153	2.62974228899549	2.05940338640056	2.74610475292671	1.93377597093482	2.32828784991754	2.94408086267467	2.8761602600871	2.11104520566627	3.09247608753247	1.75858536695487
LINC00839	4.97499676022961	4.58530831791811	4.75747296765922	5.4494157488852	5.296017282693	5.4631503299902	4.10046611737373	4.07011305163518	4.27388377734841	4.81375007776716	4.69214952826213	4.69443266718403	3.48638718235706	3.59687426632501	4.14961174379957	4.33126361779	4.37126548555586	4.32387838223038
ZNF487	3.26055456956593	3.61703233490949	4.09967542687854	3.84360757733774	2.77977422335796	3.84114811719278	3.37608570812181	3.64567135981141	3.51982583759662	4.09996850821655	4.15991051765686	3.59557235286574	3.977662985196	3.61033144083091	3.19852896426963	3.26192590710916	3.47202698644396	3.38860626871592
ZNF32-AS1	0.802447675265406	0.721931608478945	0.57282938892019	1.6309899034223	0.946793875521228	1.13476797703513	0.708462580107448	0.760373274946904	0.813370311337093	1.462459554964	0.949444367168963	1.27230948865762	0.627657620727011	0.994181377154119	0.94492307115098	0.920698655714721	0.582980963064781	0.667053405082115
LINC00619	3.78115294541341	3.41575513921469	2.97936636679925	3.18061210950603	3.4602935750516	3.42930153024652	4.40540180882096	3.88179228571925	3.289575963774	3.73218493238377	3.5539842692028	3.30902231484658	4.1290798420155	4.04380900866825	3.42091946148586	3.14605620076744	3.518123619576	3.90001076079909
MIR3156-1	2.82473613845818	2.05577640161771	1.75606176150691	1.40723914163403	1.8766815369515	1.87984611482877	1.96922095607803	2.03395099624101	2.15719269244379	1.8093631541767	1.94704842809167	2.19947988639867	2.68605967299364	2.23946770926061	2.31588148133247	2.32984743736411	2.21916933773568	2.05334275638754
AGAP7P	5.55034176011946	5.65470802023333	5.84377213713298	5.58945160265216	5.73861558668506	5.78719838499963	5.45633564158114	5.87465767334197	5.75648391042486	5.83388701978114	5.97511029523293	5.70871602093201	4.65982281549135	4.59951389483795	5.28952752784989	5.49151023501321	5.47124741250655	5.53820220554599
BMS1P5	4.66475783760516	4.9175780460742	5.15576534532507	5.24764118818194	5.64634834558079	5.42580787874066	5.10607962166734	4.95879784723707	5.00920133819404	5.73774898858483	5.56819134417541	5.3363646368725	4.83598326687619	4.380278096383	4.90134018081654	4.70329062006715	5.91775182499619	5.26905485080102
FRMPD2B	3.6195964166509	3.01930106902766	3.3401285646769	3.18170233734032	2.93535539702648	3.02795948954158	2.74646662483854	2.99943861218128	3.13002307078167	2.75990321392043	2.58108323738088	2.69282073352997	2.14427451526494	2.48572751717915	2.89736076167222	2.97536577828822	3.59507748634471	2.58435453652917
FAM35DP	2.09621821637963	2.34728834435265	2.18083632103088	2.19690345529918	1.86575620955163	2.04648000315911	2.8626887246033	2.78327391839116	2.59786186135412	2.30273291145793	2.8517775607501	2.38637765663535	2.28169842802453	2.56262741472486	2.33418987868771	2.47780717782294	2.79498071607437	2.5713296517469
MIR605	1.58431175591105	2.17903749799162	0.950702230517138	1.29231639578028	1.38830437480744	1.24942043920754	1.41290209597694	1.07064657747825	1.50568230022548	1.41012082834901	1.16320504720631	1.2869564872335	1.24037623792332	1.01644743194924	1.51940578159056	1.32024443105286	1.05882075006233	1.62164518160318
FAM133CP	1.82825007461926	1.54296571377429	1.8226027911712	1.85004817000382	1.52145115730756	1.9887435428365	2.39393650850479	2.15086906606093	2.0006477381008	1.38618789220988	1.89774605351243	2.07438137727503	1.43550049767806	1.38708595789901	1.72197494260034	1.32334967876469	1.41839630208279	1.51388356393381
TMEM26-AS1	1.32840195201604	1.72656293901878	1.10873307836022	1.52814337975052	1.5111823533683	1.53602814064986	1.24046561581394	1.32094791929062	0.782487579356088	1.20638870892985	1.6145210280437	1.07397829819873	0.89588563618565	1.59626565432113	0.991378260495057	1.21688412996786	1.53962039070047	1.3237379212267
JMJD1C-AS1	3.33115656376544	3.02907338470896	3.98896215392446	3.91300275944917	3.0669930893957	3.70545765120675	3.48530390253588	3.69463171288167	3.83578220398265	3.79645489000247	3.45795046227012	3.78919798513822	3.45190966322542	3.50591297184274	4.11908310468221	3.52686510633812	3.92939045972606	4.19904142007763
ANXA2P3	4.65229052078631	4.49050255726329	4.8581165595819	4.26483206472828	4.44857278714772	4.33729222191725	4.64823597881243	4.27401113302841	4.26424545398292	4.1876491749101	3.99630438680118	3.76964351944073	4.78117065352241	4.88243014093413	5.11367849933881	4.63803968217856	5.2210251351185	4.06323429340805
LINC01515	1.47397531096871	1.41624982099499	1.4447733303118	1.65085670469037	1.40536830145875	1.19987899939248	1.7198888136276	2.46161712321251	2.45251641116652	3.57718327597506	3.51608241511773	2.42051372696167	1.64070061384597	1.54180613345202	2.28261149283088	1.67716736759915	2.6983489038434	2.12097773978525
MIR7152	4.16074893735439	4.02717349106309	4.02326181727384	3.67944820313916	4.28622913580347	3.23285450627357	4.15807928715133	3.79543867134125	3.20892107870328	3.15606017331366	3.81480664515185	3.50808003167677	3.75088785317234	3.31355716318183	3.7930699317554	3.46931736308192	3.58300538491537	3.71779335395549
PPP3CB-AS1	3.13599565778606	3.40758077139378	3.29584365517664	3.74124489825094	4.0739925782005	3.9921083769651	2.88877031252979	3.723377844061	2.89626987371022	2.47545598818782	3.4712006779304	3.57657084510907	2.35130892329012	2.35814969317649	2.27728938311976	2.26312544936742	3.4205284342009	2.54436591022131
ZNF503-AS1	1.83229146348485	2.8891361418389	2.10229591065357	2.25644131127593	2.3025082556355	2.4020547344903	2.00893644401001	2.14759990174633	2.14588878777684	2.68160961408136	2.099785522254	2.21631819359111	2.4277724604933	2.8071701621829	2.27663238595296	2.05900569421931	1.88462373130149	2.03780979539671
ZNF503-AS2	3.21553447858157	2.52271386042988	2.90028109692259	2.58477021179197	2.45152021102032	2.66115689650505	2.61195131523755	2.34535264610196	2.50672716136257	2.79974649022783	2.72648446751556	3.53432906046242	2.83103520407362	3.06608175399166	2.94404748294353	2.6201432989591	2.54126585771219	3.57796777215934
LOC101929234	2.72776021864738	3.49245354458201	2.86605976362013	3.34153242294295	2.96173876430461	3.78480370732013	3.4098550595507	3.05500920347001	2.73524486385764	2.09249153608374	2.90716138674061	3.27523504566968	2.43845305920534	1.93535661690316	1.8071110391712	2.52435854003413	2.45008568183083	1.88349813711673
MIR606	1.54120621974824	1.55167145442027	1.42721620835287	1.26388439830292	1.49077898748784	1.61256534589574	0.966004077057101	1.87515954043549	1.09124796846623	2.04867860491594	1.24167576722044	1.05658708485869	0.905306965557461	1.64121912316479	1.03768166728338	1.93717447389984	1.28087673406618	0.846506348317971
KCNMA1-AS1	2.63356861207357	3.04517530916489	3.31524326312896	2.5359200080759	3.09275972527649	2.67433737948301	2.64496444436051	2.66583228212355	2.76155132709029	3.10611255395723	2.19972682291955	2.90419523966332	3.85170976072229	3.11385883911349	3.47152541590994	3.56846883688842	2.56652693855197	3.45842188633851
KCNMA1-AS2	2.54312681481453	2.16723659435738	3.09615354574356	1.89501740625792	2.79275851530097	2.58081408070809	2.09778574714874	2.94206138679493	2.28874135293322	2.45008686181984	2.24527621247139	2.34422282896059	3.29675914487538	2.59735968096525	2.60508990398139	2.91213015857306	2.83137963172839	2.64691848489697
LINC00856	4.65600831003309	4.38613453151816	4.36917385394906	3.95078103857909	4.08097228900952	3.9887934879251	4.72707074595992	4.50050219241661	5.08897571229353	3.01818060497847	4.05688836294779	3.89790856377246	4.37615383155094	3.99789900377643	3.99084645457854	3.75428827429612	4.99863450664596	4.43139542670458
LINC00595	2.65606036338971	2.71720251615457	2.52314451845726	2.85395973890638	2.99593782815375	2.6727698544011	3.09587638998737	2.64523941049238	2.34365845174022	2.08857618511352	2.7279396926313	2.79661281888787	3.2637866407636	3.52670950518381	2.73798339139524	1.59176177281839	2.85544790992324	2.80573168088548
LINC00857	3.36115374692863	3.12265291827412	2.87266973866908	3.0272741132584	2.82216578711596	3.52806982304971	2.86212097200438	2.14840376453607	2.37912604852299	3.70348976321666	2.70556668354698	3.3236015470776	2.41480796739096	1.82085043937507	1.85169440626338	2.22043859405129	2.53034205524083	3.16258577586765
LOC101929662	1.92186713461003	2.21585752912347	1.75284678619715	1.50561786250715	2.19187596994134	1.83830607539321	1.67247961593497	1.90595020901163	1.93086645966856	2.14093255511851	1.8148904735602	2.30608690756435	1.53066535806822	2.10158101694639	1.55327298453708	1.5747154181621	1.47677242500049	1.77230015663134
LINC01520	1.4986808225258	1.48983669246794	1.85555579925792	1.81768961083495	1.28025350507836	1.32864543912806	1.60027353072717	1.39463720530729	1.76764544919525	1.00815036331975	1.17497921088826	1.59582266023496	0.891115917602069	0.784614637033606	0.864938876823944	1.33267609106575	1.02192880469977	1.46737833338914
CFL1P1	1.6719734800166	1.53467365838057	2.02770027576858	1.84595508690004	2.34042489687347	2.82462174476625	1.90378436891412	1.72780892612902	1.51138408087708	2.95280808395659	2.03696689318824	1.55760517001686	1.39513222036807	1.63029907422916	1.73772731381883	1.74820166817819	1.67564279964196	1.90763290926416
ACTA2-AS1	3.30538313340154	3.53639931985764	3.24312949241052	2.89649358901313	3.26390802414543	3.51184025105375	3.56770189917203	2.87823479628461	3.25004490345669	3.11312260441615	2.66628496957587	3.99455047214346	3.06103281092159	3.57110286702291	2.52639443287355	3.30157428588877	2.28975234681052	3.47209074206538
LINC00865	1.37134418214321	1.05832779061439	1.50568268878554	1.69990214130943	1.41837841317179	1.97688951606105	0.695481305561086	1.36549859897928	1.29794732197217	1.0453101799731	1.02591253197956	0.763268998187052	1.61784685840143	0.638636429796368	0.782556827168189	1.351177181802	1.74096716721057	0.980901947941613
MARK2P9	2.03153492320774	1.65539968944659	1.42191754957911	1.60017687753939	1.69328057702537	1.76941746449326	1.26867621973803	1.57949273422734	1.85860828060213	1.09076076919883	1.17145908680776	1.79168943433687	1.54858006899924	1.99340283319633	1.54911098092481	1.49979903145222	1.17450839710789	1.59044507304895
OLMALINC	3.98469391697684	4.60773400669278	4.5914840437051	4.02937270285057	4.50731840213414	4.1914842806869	4.80332451192093	4.58576408076483	4.96492948857367	3.73944609616963	3.53066469126976	3.86936831129192	5.16067376284564	5.50997964858234	5.0478055455273	4.91734325885817	4.89639084592532	4.71688973514732
LINC01514	1.1007647778084	1.71001916500293	1.09885851202286	1.12451582709594	1.28493940164896	1.05706014684512	1.47499659202544	0.980602035209765	1.14397500116153	1.42759450231484	0.949794368608881	1.28633922112328	1.44990074731101	1.40039267252553	1.70244588137945	1.1703733266239	1.444449407474	1.09931506185891
LBX1-AS1	2.31459161582843	2.11172374182768	2.0571811188493	2.3665217815437	1.66657285125988	1.92914531736399	2.50231394701101	1.56218711946676	2.00312671196633	1.97059175850719	1.4218215345393	2.1353894063328	1.70613773139172	2.26226950998124	1.81018442278191	1.41234713854774	2.13981056238867	1.76560265321037
KCNIP2-AS1	2.45333517048135	2.97028268766381	2.73785239698089	2.437622146187	2.4254290521299	2.80617493655955	2.78655984588078	2.29600966132629	2.04041547486362	2.58884743745421	2.72844188656836	1.78486829436591	3.07683577876261	2.53145687634112	2.64561489942555	2.19050363789487	2.10402975046117	2.1218207995918
MIR146B	1.09910674856396	1.10339766869917	1.02610639592664	1.20712439974511	1.28222741418514	1.13017669032725	1.53235952876031	1.55368371653014	1.54959275458174	0.890251992771038	1.26923446678099	1.86007621343479	1.40551051966309	1.40331774710339	0.605277272178044	0.726812355409584	1.21722785304765	1.86606797019031
RPARP-AS1	4.92704987400457	4.53231393264071	4.5085834480922	4.86025073285501	4.54443355070099	4.99564236035416	5.0089973320494	4.63957089096976	4.75661189985143	4.78247235368743	5.07596385993829	4.54687375676091	4.03689759103252	4.00878619418152	4.3898286777579	4.95243011272512	4.37948382820762	4.71296148551468
