Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
innate immune response (GO:0045087)	4/302	0.6130586062050902	0.6595213388218545	0	0	0.9445579223810914	0.4621672249931765	POLR3A;PIK3CD;BCL10;SRPK1
cellular response to calcium ion (GO:0071277)	1/69	0.6226163470652135	0.6687829223173827	0	0	1.03584229390681	0.4908077316857596	SLC25A24
positive regulation of MAP kinase activity (GO:0043406)	1/69	0.6226163470652135	0.6687829223173827	0	0	1.03584229390681	0.4908077316857596	SASH1
positive regulation of protein polymerization (GO:0032273)	1/69	0.6226163470652135	0.6687829223173827	0	0	1.03584229390681	0.4908077316857596	DCTN1
brain development (GO:0007420)	2/150	0.6234359619276079	0.6693233804451222	0	0	0.9513902391600233	0.44954066605313464	DDIT4;HSPG2
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	CAV1
fatty acid catabolic process (GO:0009062)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	LPIN2
kidney development (GO:0001822)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	SOX4
sterol metabolic process (GO:0016125)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	CYP1B1
wound healing (GO:0042060)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	DST
neutrophil chemotaxis (GO:0030593)	1/70	0.6279179907052969	0.6720883351931695	0	0	1.0207781413952521	0.4750147280313402	PIK3CD
regulation of endopeptidase activity (GO:0052548)	1/71	0.6331454165403025	0.6759730216974962	0	0	1.0061443932411673	0.4598634838679303	TIMP3
regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	0.6331454165403025	0.6759730216974962	0	0	1.0061443932411673	0.4598634838679303	PUS7
histone acetylation (GO:0016573)	1/71	0.6331454165403025	0.6759730216974962	0	0	1.0061443932411673	0.4598634838679303	CREBBP
nucleic acid metabolic process (GO:0090304)	1/71	0.6331454165403025	0.6759730216974962	0	0	1.0061443932411673	0.4598634838679303	PCBP1
positive regulation of cellular protein localization (GO:1903829)	1/71	0.6331454165403025	0.6759730216974962	0	0	1.0061443932411673	0.4598634838679303	ORMDL3
negative regulation of supramolecular fiber organization (GO:1902904)	1/72	0.6382996598908877	0.6807885933783295	0	0	0.9919228633449442	0.44532120989741125	TAOK1
positive regulation of protein secretion (GO:0050714)	1/72	0.6382996598908877	0.6807885933783295	0	0	0.9919228633449442	0.44532120989741125	SOX4
regulation of actin filament-based process (GO:0032970)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	TAOK1
endoplasmic reticulum organization (GO:0007029)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	TMCC1
granulocyte chemotaxis (GO:0071621)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	PIK3CD
insulin receptor signaling pathway (GO:0008286)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	PIK3C2A
ubiquitin-dependent ERAD pathway (GO:0030433)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	UBQLN2
positive regulation of JNK cascade (GO:0046330)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	TAOK1
positive regulation of synaptic transmission (GO:0050806)	1/73	0.6433817417202425	0.6835693801870885	0	0	0.9780963759458383	0.43135717088702324	SHANK2
cilium assembly (GO:0060271)	4/314	0.6434924992683182	0.6835693801870885	0	0	0.9074333800841514	0.4000373851068562	DCTN1;PARVA;TNPO1;TMEM231
cellular response to amino acid starvation (GO:0034198)	1/74	0.6483926686076087	0.6873937313809987	0	0	0.9646486964206805	0.41794253285341065	SLC38A9
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	0.6483926686076087	0.6873937313809987	0	0	0.9646486964206805	0.41794253285341065	SOX4
regulation of stress fiber assembly (GO:0051492)	1/74	0.6483926686076087	0.6873937313809987	0	0	0.9646486964206805	0.41794253285341065	S100A10
sphingolipid biosynthetic process (GO:0030148)	1/74	0.6483926686076087	0.6873937313809987	0	0	0.9646486964206805	0.41794253285341065	ELOVL5
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	PUS7
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	CREBBP
integrin-mediated signaling pathway (GO:0007229)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	DST
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	RPA1
positive regulation of immune response (GO:0050778)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	IL6ST
positive regulation of T cell activation (GO:0050870)	1/75	0.6533334334367742	0.6905548284451661	0	0	0.9515644676935	0.4050502224015252	IL6ST
chloride transport (GO:0006821)	1/76	0.6582050151336661	0.6943160134701765	0	0	0.9388291517323776	0.3926547994507328	TTYH3
regulation of T cell proliferation (GO:0042129)	1/76	0.6582050151336661	0.6943160134701765	0	0	0.9388291517323776	0.3926547994507328	IL6ST
water-soluble vitamin metabolic process (GO:0006767)	1/76	0.6582050151336661	0.6943160134701765	0	0	0.9388291517323776	0.3926547994507328	SLC23A2
positive regulation of interleukin-6 production (GO:0032755)	1/76	0.6582050151336661	0.6943160134701765	0	0	0.9388291517323776	0.3926547994507328	BCL10
positive regulation of protein kinase B signaling (GO:0051897)	2/161	0.6616823813752594	0.6969496625935729	0	0	0.8850730736165784	0.36550829497419346	PIK3CD;SPRY2
purine ribonucleotide metabolic process (GO:0009150)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	ENTPD7
cellular response to UV (GO:0034644)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	CREBBP
inorganic cation import across plasma membrane (GO:0098659)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	ATP1A1
negative regulation of developmental process (GO:0051093)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	CDK6
neutrophil migration (GO:1990266)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	PIK3CD
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/77	0.6630083787887796	0.6969496625935729	0	0	0.9264289756649688	0.38073234011937157	PIK3CD
rRNA metabolic process (GO:0016072)	2/162	0.6650004801896068	0.6986964806761143	0	0	0.8794964028776978	0.35880596302131057	RPL34;UTP14A
axon development (GO:0061564)	1/79	0.6724142470104678	0.705434589497589	0	0	0.9025824832276446	0.358217558161902	MAP1B
regulation of ion transport (GO:0043269)	1/79	0.6724142470104678	0.705434589497589	0	0	0.9025824832276446	0.358217558161902	ATP1A1
regulation of neuron differentiation (GO:0045664)	1/79	0.6724142470104678	0.705434589497589	0	0	0.9025824832276446	0.358217558161902	TCF4
regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.677018615727041	0.7092096940379851	0	0	0.8911120185109569	0.3475840431278129	SPTBN1
negative regulation of cellular component organization (GO:0051129)	1/80	0.677018615727041	0.7092096940379851	0	0	0.8911120185109569	0.3475840431278129	SPRY2
positive regulation of cell adhesion (GO:0045785)	1/80	0.677018615727041	0.7092096940379851	0	0	0.8911120185109569	0.3475840431278129	NPNT
regulation of interleukin-8 production (GO:0032677)	1/81	0.6815584954424275	0.7129061413752394	0	0	0.8799283154121864	0.3373409324292538	BCL10
negative regulation of protein modification process (GO:0031400)	1/81	0.6815584954424275	0.7129061413752394	0	0	0.8799283154121864	0.3373409324292538	CORO1C
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	0.6815584954424275	0.7129061413752394	0	0	0.8799283154121864	0.3373409324292538	BCL10
ephrin receptor signaling pathway (GO:0048013)	1/82	0.6860347862204309	0.717233600027786	0	0	0.8690207531306695	0.32747043447124924	SDC2
glycoprotein biosynthetic process (GO:0009101)	1/83	0.6904483754894348	0.720936822342691	0	0	0.8583792289535799	0.3179557462742031	TNIP1
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.6904483754894348	0.720936822342691	0	0	0.8583792289535799	0.3179557462742031	ABI2
positive regulation of phosphorylation (GO:0042327)	3/253	0.6905995281637314	0.720936822342691	0	0	0.8434657039711191	0.31224693578845497	BCL10;RSPO1;FNIP1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	2/171	0.6936955239907715	0.7238115605527783	0	0	0.8322761908816142	0.3043818304175077	SLC20A1;BCL10
anaphase-promoting complex-dependent catabolic process (GO:0031145)	1/84	0.6948001385987781	0.7238927552396136	0	0	0.8479941270458177	0.3087809877496207	ANAPC5
response to insulin (GO:0032868)	1/84	0.6948001385987781	0.7238927552396136	0	0	0.8479941270458177	0.3087809877496207	LPIN2
vascular transport (GO:0010232)	1/84	0.6948001385987781	0.7238927552396136	0	0	0.8479941270458177	0.3087809877496207	SLC7A5
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	2/172	0.6967557613767745	0.7255728386567593	0	0	0.8273381294964028	0.2989340973260733	SPRY2;NPNT
regulation of cell cycle G2/M phase transition (GO:1902749)	1/85	0.6990909385146042	0.7272884087350654	0	0	0.8378562894691927	0.2999311420493328	DCTN1
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/85	0.6990909385146042	0.7272884087350654	0	0	0.8378562894691927	0.2999311420493328	FZD4
rRNA processing (GO:0006364)	2/173	0.6997907377068734	0.7276585104474126	0	0	0.8224578232151121	0.29359600533141544	RPL34;UTP14A
regulation of interferon-gamma production (GO:0032649)	1/86	0.7033216261181235	0.7302529402257395	0	0	0.8279569892473119	0.2913919996980977	SLC7A5
regulation of Ras protein signal transduction (GO:0046578)	1/86	0.7033216261181235	0.7302529402257395	0	0	0.8279569892473119	0.2913919996980977	SPRY2
transport across blood-brain barrier (GO:0150104)	1/86	0.7033216261181235	0.7302529402257395	0	0	0.8279569892473119	0.2913919996980977	SLC7A5
mitochondrion organization (GO:0007005)	2/175	0.705785327452668	0.7324514070472977	0	0	0.8128664698299164	0.2832385714197844	AKT3;ATAD3B
protein targeting to membrane (GO:0006612)	1/87	0.7074930407541133	0.7327853972551175	0	0	0.8182879053096608	0.2831501066191895	SSR1
ERAD pathway (GO:0036503)	1/87	0.7074930407541133	0.7327853972551175	0	0	0.8182879053096608	0.2831501066191895	UBQLN2
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	0.7074930407541133	0.7327853972551175	0	0	0.8182879053096608	0.2831501066191895	CREBBP
sodium ion transmembrane transport (GO:0035725)	1/87	0.7074930407541133	0.7327853972551175	0	0	0.8182879053096608	0.2831501066191895	ATP1A1
regulation of establishment of planar polarity (GO:0090175)	1/88	0.7116060097979308	0.7363242224670369	0	0	0.8088410991636799	0.27519271713200266	FZD4
metal ion transport (GO:0030001)	1/88	0.7116060097979308	0.7363242224670369	0	0	0.8088410991636799	0.27519271713200266	CAV1
regulation of mitotic cell cycle (GO:0007346)	2/178	0.7145904334022339	0.7390507416360512	0	0	0.7988881621975147	0.26846294832732226	ANAPC5;MKI67
second-messenger-mediated signaling (GO:0019932)	1/89	0.7156613492076062	0.739796555999065	0	0	0.7996089931573802	0.2675077492662111	DDAH1
regulation of immune response (GO:0050776)	2/179	0.7174761082124341	0.7413101948555438	0	0	0.794334024305979	0.2637313119563256	AHR;FOXP1
cellular amino acid catabolic process (GO:0009063)	1/90	0.7196598636629122	0.74284070846611	0	0	0.790584350207402	0.26008374377523386	DDAH1
positive regulation of binding (GO:0051099)	1/90	0.7196598636629122	0.74284070846611	0	0	0.790584350207402	0.26008374377523386	CAV1
regulation of actin cytoskeleton organization (GO:0032956)	1/91	0.7236023466616864	0.7458182081820014	0	0	0.7817602548785344	0.2529098261283638	TAOK1
regulation of stem cell differentiation (GO:2000736)	1/91	0.7236023466616864	0.7458182081820014	0	0	0.7817602548785344	0.2529098261283638	PUS7
positive regulation of supramolecular fiber organization (GO:1902905)	1/91	0.7236023466616864	0.7458182081820014	0	0	0.7817602548785344	0.2529098261283638	DCTN1
negative regulation of cytokine production (GO:0001818)	2/182	0.7259866698172269	0.7479112550723015	0	0	0.7809752198241406	0.2500867162858858	TNFAIP3;HOMER3
central nervous system development (GO:0007417)	3/268	0.7272441218830548	0.7483659838872788	0	0	0.7951093249778626	0.25323680536798904	DDIT4;HSPG2;SOX4
Wnt signaling pathway (GO:0016055)	1/92	0.7274895805542532	0.7483659838872788	0	0	0.7731300957107409	0.24597567125807304	FZD4
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.7274895805542532	0.7483659838872788	0	0	0.7731300957107409	0.24597567125807304	FNIP1
visual perception (GO:0007601)	1/93	0.7313223367906659	0.751942995776499	0	0	0.7646875486987689	0.23927147055144424	EFEMP1
regulation of kinase activity (GO:0043549)	1/94	0.7351013762089613	0.7550944199523812	0	0	0.756426561837592	0.23278790109102063	RBL1
nucleosome organization (GO:0034728)	1/94	0.7351013762089613	0.7550944199523812	0	0	0.756426561837592	0.23278790109102063	SMARCC1
regulation of cell cycle phase transition (GO:1901987)	1/95	0.7388274489968062	0.7578176792571508	0	0	0.7483413406543125	0.2265160973411337	ANAPC5
ciliary basal body-plasma membrane docking (GO:0097711)	1/95	0.7388274489968062	0.7578176792571508	0	0	0.7483413406543125	0.2265160973411337	DCTN1
sensory perception of light stimulus (GO:0050953)	1/95	0.7388274489968062	0.7578176792571508	0	0	0.7483413406543125	0.2265160973411337	EFEMP1
regulation of mitotic cell cycle phase transition (GO:1901990)	2/188	0.7423595549117161	0.7608479838721319	0	0	0.7555503983909646	0.2250947668192964	DCTN1;ANAPC5
regulation of vesicle-mediated transport (GO:0060627)	1/96	0.7425012948993288	0.7608479838721319	0	0	0.7404263346538389	0.2204476245073522	MAP2K2
protein maturation (GO:0051604)	1/97	0.7461236434460337	0.763819702753321	0	0	0.7326762246117084	0.21457445367046624	ECE1
calcium ion homeostasis (GO:0055074)	1/97	0.7461236434460337	0.763819702753321	0	0	0.7326762246117084	0.21457445367046624	CAV1
ribosome biogenesis (GO:0042254)	2/192	0.7528054682633153	0.7699629544827706	0	0	0.7394926164331692	0.20997776509462765	RPL34;UTP14A
response to UV (GO:0009411)	1/99	0.7532167152836181	0.7699629544827706	0	0	0.7176505010606393	0.20338379548335284	CREBBP
organic anion transport (GO:0015711)	1/99	0.7532167152836181	0.7699629544827706	0	0	0.7176505010606393	0.20338379548335284	SLC25A24
regulation of insulin secretion (GO:0050796)	1/104	0.7700973321150313	0.7864586467519512	0	0	0.6826391063785364	0.17833152524959558	SOX4
steroid metabolic process (GO:0008202)	1/104	0.7700973321150313	0.7864586467519512	0	0	0.6826391063785364	0.17833152524959558	CYP1B1
protein processing (GO:0016485)	1/106	0.7765228398983031	0.7918735807063215	0	0	0.669568185697218	0.16935336090008182	ECE1
chromosome organization (GO:0051276)	1/106	0.7765228398983031	0.7918735807063215	0	0	0.669568185697218	0.16935336090008182	CDCA8
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/106	0.7765228398983031	0.7918735807063215	0	0	0.669568185697218	0.16935336090008182	PIK3CD
DNA replication (GO:0006260)	1/108	0.7827693842665456	0.7978589145656597	0	0	0.6569858975647339	0.16090711675462088	RPA1
lipid transport (GO:0006869)	1/109	0.7858271027808829	0.8005897506654948	0	0	0.6508695075003319	0.15687158052602937	STARD5
DNA repair (GO:0006281)	3/298	0.7902575480478996	0.8047157988065998	0	0	0.7131493605825124	0.16787277535847764	MTA1;INTS3;RPA1
cellular divalent inorganic cation homeostasis (GO:0072503)	1/111	0.7918144723062243	0.8059131900518116	0	0	0.638970348647768	0.14915367709094549	CAV1
regulation of cytoskeleton organization (GO:0051493)	1/112	0.7947453138203922	0.8085071374363297	0	0	0.6331815686654396	0.1454630657914939	TAOK1
sulfur compound biosynthetic process (GO:0044272)	1/113	0.7976350397702362	0.8110567832279085	0	0	0.6274961597542242	0.14187947314914587	MAT2A
response to lipid (GO:0033993)	1/114	0.8004842248695887	0.8135627753960502	0	0	0.6219113775494021	0.13839919607186565	FOXP1
calcium ion transport (GO:0006816)	1/115	0.8032934358950583	0.8156339975602729	0	0	0.6164245739797523	0.13501868432169473	CAV1
cellular amide metabolic process (GO:0043603)	1/115	0.8032934358950583	0.8156339975602729	0	0	0.6164245739797523	0.13501868432169473	ORMDL3
regulation of protein-containing complex assembly (GO:0043254)	1/116	0.8060632317237365	0.8180536156889169	0	0	0.6110331930808789	0.13173453313942635	FNIP1
neutrophil degranulation (GO:0043312)	5/481	0.8066645262319665	0.8182712100626423	0	0	0.7350649350649351	0.15792679155183967	ORMDL3;LAMP2;CMTM6;ATAD3B;VCL
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	0.8114867743098844	0.8227682299450649	0	0	0.6005269123548693	0.12544237923615345	GNB1
neutrophil activation involved in immune response (GO:0002283)	5/485	0.8123215065628306	0.8232199263921355	0	0	0.7287878787878788	0.1514851730024989	ORMDL3;LAMP2;CMTM6;ATAD3B;VCL
