Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
peptidyl-serine phosphorylation (GO:0018105)	37/156	4.7371548193556725E-9	1.006081452110776E-6	0	0	3.4581551618814905	66.2853272498466	GSK3B;SMG1;DYRK2;CAB39;ROCK2;TTK;STK4;MAPK8;TBK1;STK38;STK38L;TLK1;PAK2;MARK1;CHUK;CSNK1A1;DYRK1A;CSNK1D;MASTL;HIPK1;MAPK14;HIPK3;UHMK1;TGFBR2;LATS1;LATS2;WNK1;CDK2;CDK1;ULK2;PRKD2;ULK1;SGK3;PKN2;MAP3K13;SGK1;TAF1
regulation of nucleic acid-templated transcription (GO:1903506)	71/430	2.2579861366508095E-8	4.577553713392096E-6	0	0	2.216695019957357	39.02759230360048	RB1;ZNF331;LIN54;JMJD1C;SIX1;RORA;PRDM2;RORB;NR3C1;BACH1;PPP2R1A;MLX;EP300;ZFP37;SOX4;ZNF486;ZNF680;TGIF2;ZNF281;ZBTB38;RHOH;SOX11;MYT1;THAP1;ZNF92;ZNF519;KAT6B;MTF2;ZNF714;TERF2IP;ATF7;ZNF678;ZNF675;ZNF430;FOXC1;PLAG1;FOXK2;ZNF22;ZNF66;RNF6;SPTY2D1;HIF1A;POU5F1B;SBNO1;ZNF708;ATXN1;ZNF626;GPBP1L1;SRSF10;ZNF664;PPARGC1B;ZNF146;TCFL5;ZNF460;FUS;NONO;STAT3;HMGA2;ZBTB11;FOXN2;SMARCA2;REST;RYBP;NFIA;SP1;SP3;CALR;RBAK;SSBP2;ZNF257;PHF19
negative regulation of programmed cell death (GO:0043069)	65/381	2.4807649236683154E-8	4.8105267650263854E-6	0	0	2.302416785329358	40.320184746753775	GSK3B;ANKLE2;TNFAIP8;ARL6IP1;CITED2;ZFAND6;HSPB1;IGF1R;DSTYK;CCND2;SIX4;MYC;CASP3;SOX9;PIM2;HTATIP2;IL10;USP47;ANXA1;WNT5A;SERPINB9;YWHAZ;CAT;IL6ST;RAF1;SQSTM1;PRKAA1;PRKAA2;GLO1;GATA6;XIAP;FSTL1;THBS1;MALT1;MTDH;HSPD1;BAG4;MAPK8;BAG1;UBC;FLNA;BNIP2;PAK2;MCL1;HSPA9;CBX4;SEMA4D;SIAH2;HMGA2;BFAR;HIPK3;HYPK;TBX3;VEGFA;HIGD2A;SETX;ITCH;IL6;GOLPH3;HNRNPK;SON;CDK1;NAA16;NAA15;HSPA1A
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	27/100	3.114060825733903E-8	5.7869630344888365E-6	0	0	4.099034358859196	70.85079699599699	CITED2;THBS1;STK11;PEG10;SNX25;UBC;EP300;ZBTB7A;RNF111;SMAD3;TGFB1;SMURF1;SOX11;LEMD3;DKK3;SMAD7;TGFBR2;LATS1;TGFBR3;SKI;PPM1A;EID2;ZEB2;LATS2;BAMBI;TRIM33;HSPA1A
negative regulation of gene expression (GO:0010629)	57/322	4.844907739691544E-8	8.643315407609715E-6	0	0	2.4024853852347112	40.46446682727676	RB1;BTG2;CITED2;CELF1;EIF4A3;CRKL;YY1;SYNCRIP;PTBP1;ITGB8;DIP2A;IL10;SRGN;MAP2K1;FBXW7;ZNF281;SOX11;DICER1;PTBP2;PTBP3;TWSG1;ILF3;AEBP2;MTF2;CD46;DCP2;RBMS3;DDX6;PRKAA1;PRKAA2;SMYD5;ROCK2;HIF1A;TOB1;ZFP36L2;FXR1;LARP1;RPS3;ZNF503;RBBP7;TGFB1;SAMD4A;EIF2AK2;ATP2B1;VEGFA;TNRC6C;REST;CALR;CPEB3;CNOT8;LSM14A;LGR4;TNRC6A;HSPA1A;PHF19;TAF1;TNRC6B
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	14/31	5.320188902266828E-8	9.126170193888481E-6	0	0	9.083132530120482	152.1349484397957	SMAD3;TGFB1;XIAP;SOX11;PCSK6;FSTL1;DKK3;SMAD7;LATS1;TGFBR3;EID2;TWSG1;LATS2;TRIM33
cellular protein modification process (GO:0006464)	135/1025	6.421866151812979E-8	1.0607971495216996E-5	0	0	1.7185097575399173	28.460191960254313	GMFB;PGAP1;MAML1;PPP2R2A;DCAF7;DCAF6;PTAR1;STK11;TBK1;PPP2R1B;PSMD5;PPP2R1A;PIM2;BTRC;PRKACB;MAP3K5;FBXO9;SKP1;RAB2A;MAP2K1;FBXW7;COG3;UBE2E1;DYRK1A;CSNK1D;PRKAB1;FBXO11;KLHL42;ILF3;PSME3;PSME2;ULK1;PRKD2;ALG10B;EPB42;SDC2;DCUN1D1;STK4;HIF1A;LTBP1;STK3;UGCG;NUAK1;STK38;STK38L;SOCS5;MARK1;LYN;TGFB1;KLHL21;EIF2AK2;PARP16;SSH2;IL6;MEX3B;CDK6;GGCX;WNK1;CDK2;CDK1;STT3B;MAP3K13;GSK3B;DYRK2;BMPR2;NGLY1;PHEX;DUSP11;PPP6C;PPP2R5E;TLK1;DSP;ANXA1;CHUK;PARP1;FN3KRP;PPP2R5A;YWHAZ;DDB2;CTTNBP2NL;TGFBR2;PSMA5;LATS1;PPM1A;PSMA4;LATS2;DAD1;CTDSP2;PIGK;BMP2K;B3GNT2;SGK3;SGK1;B4GALT5;RAB1A;PRKAA1;PRKAA2;ROCK2;TULP4;FSTL1;THBS1;PSMB6;FBXL20;DCAF16;MAPK8;PSMB5;CAND1;TNKS2;CHML;RBBP7;DCAF11;PAK2;FNIP2;USP25;FEM1B;CSNK1A1;RYK;PTPN12;HIPK1;FBXL13;PTPN14;ACVR2A;HIPK3;RAB11A;SNRK;PSMC1;TAOK1;MGAT4A;PSMC2;RAB13;PTPN9;NUCB1;PKN2;NEK11;TAF1
regulation of cell cycle (GO:0051726)	53/296	9.67165497255364E-8	1.540556470628187E-5	0	0	2.4330837795091687	39.297907176024694	RB1;LIN54;CDKN1A;CDKN1B;CITED2;TTC28;STK11;CCND1;MYC;EP300;IL12A;FBXO5;SOX9;PIM2;MAP2K1;MASTL;THAP1;UHMK1;RHOB;RNF167;THAP5;PRCC;GATA6;XIAP;IQGAP1;PRDM11;THBS1;TBRG1;CCNB1;CAMK2N1;TP53INP1;MAP2K6;TCF7L2;JUN;SMAD3;TGFB1;STAT3;HMGA2;PUM1;WDR12;TBX3;PER2;TFAP4;CDK6;SON;APC;JMY;MDM2;PDCD4;HBP1;CALR;NF2;EIF4G2
ubiquitin-dependent protein catabolic process (GO:0006511)	60/354	1.0775466932151918E-7	1.6571925005999156E-5	0	0	2.2800495662949194	36.57976721734949	TRIM72;RNF11;UBXN2A;USP33;TNFAIP3;KAT5;PSMD5;TRIM2;CDC27;BTRC;RNF111;FBXW7;USP44;UBE2E1;UBE4A;FBXO11;KCTD5;RC3H2;KLHL42;PSMA5;RNF167;PSMA4;TBL1XR1;PSME3;PELI1;PSME2;SQSTM1;KLHL15;UBA6;UBR3;FBXO45;RNF6;PSMB6;PSMB5;SHARPIN;RMND5A;ZNRF3;PCBP2;RNF217;UBQLN1;DCAF11;ZRANB1;USP9X;SMURF1;FEM1B;SIAH2;HUWE1;WWP1;BFAR;MIB1;ITCH;GID4;APPBP2;NEDD4;PSMC1;KLHL8;PSMC2;MDM2;RNF185;TAF1
mRNA metabolic process (GO:0016071)	25/95	1.7226585983950458E-7	2.5610191162806346E-5	0	0	3.9539114614918134	61.5791140727826	SLBP;DDX5;CELF1;CSTF3;AKAP8L;HNRNPR;ZFP36L2;PTBP1;PCBP2;HNRNPA0;SF3A1;CPSF6;NCBP2;SCAF11;NONO;HIPK3;NUDT21;SON;HNRNPA2B1;SRSF2;SNRPE;SRSF7;DCP2;SNRPB;HSPA1A
protein deubiquitination (GO:0016579)	48/267	3.3935382587090216E-7	4.706816653015608E-5	0	0	2.4407487910495544	36.35793715508837	OTUD4;USP15;USP38;USP33;USP34;TNFAIP3;FOXK2;FOXK1;ADRB2;HIF1A;USP19;PSMB6;YY1;PSMB5;PSMD5;ATXN7;MYC;UBC;USP1;EP300;NFRKB;MAP3K7;USP47;USP25;ZRANB1;SMAD3;USP9X;SIAH2;USP44;USP22;USP45;YOD1;USP28;DDB2;SMAD7;PSMA5;RNF123;PSMA4;APC;PSME3;PSMC1;PSMC2;CDK1;MDM2;PSME2;STAM2;OGT;OTUD1
phosphorylation (GO:0016310)	64/400	3.544317782041744E-7	4.706816653015608E-5	0	0	2.1283643892339543	31.61206408560174	GSK3B;DGKE;GMFB;BMPR2;PANK3;DYRK2;CERK;MAML1;STK11;TBK1;TLK1;PIM2;PRKACB;MAP3K5;MAP2K1;EPHA7;CHUK;DYRK1A;CSNK1D;PRKAB1;YWHAZ;TGFBR2;LATS1;ILF3;LATS2;PIK3CA;BMP2K;PRKD2;ULK1;SGK3;SGK1;PRKAA1;PRKAA2;ROCK2;STK4;STK3;NUAK1;MAPK8;STK38;PGK1;STK38L;FNIP2;PAK2;MARK1;LYN;TGFB1;CSNK1A1;RYK;STAT3;EIF2AK2;HIPK1;HIPK3;ACVR2A;MEX3B;SNRK;CDK6;WNK1;TAOK1;CDK2;CDK1;PKN2;MAP3K13;NEK11;TAF1
regulation of mRNA stability (GO:0043488)	32/146	3.5539898219169444E-7	4.706816653015608E-5	0	0	3.113361967647499	46.23350238445577	SET;ANP32A;CELF1;YWHAB;ROCK2;FASTKD3;HSPB1;ZFP36L2;FXR1;PSMB6;LARP1;XPO1;PSMB5;PSMD5;KHSRP;UBC;TNPO1;FUS;SAMD4A;PUM1;YWHAZ;RC3H2;PSMA5;PSMA4;PSME3;PSMC1;PSMC2;SERBP1;PSME2;PABPC1;DCP2;HSPA1A
proteasomal protein catabolic process (GO:0010498)	40/205	3.5881561928818535E-7	4.706816653015608E-5	0	0	2.6944104447164423	39.98628281854866	TRIM72;UBXN2A;CCDC47;FBXO45;PSMB6;PSMB5;SHARPIN;RMND5A;KAT5;PSMD5;TRIM2;DDI2;PCBP2;PMAIP1;BTRC;DCAF11;FBXW7;SMURF1;FEM1B;SIAH2;USP44;HUWE1;WWP1;BFAR;KCTD5;KLHL42;PSMA5;ITCH;PSMA4;GID4;APPBP2;TBL1XR1;PSME3;NEDD4;PSMC1;PSMC2;PELI1;MDM2;PSME2;RNF185
protein modification by small protein removal (GO:0070646)	49/276	3.7938285411584576E-7	4.834421512447635E-5	0	0	2.4042046763808878	35.54549289703571	OTUD4;USP38;USP33;USP34;TNFAIP3;YY1;PSMD5;MYC;EP300;NFRKB;MAP3K7;USP47;USP44;USP45;YOD1;DDB2;SENP1;PSMA5;RNF123;PSMA4;PSME3;PSME2;STAM2;USP15;FOXK2;FOXK1;ADRB2;HIF1A;USP19;PSMB6;PSMB5;ATXN7;UBC;USP1;USP25;ZRANB1;SMAD3;USP9X;SIAH2;USP22;USP28;SMAD7;APC;PSMC1;PSMC2;CDK1;MDM2;OGT;OTUD1
negative regulation of cell cycle (GO:0045786)	22/80	4.078540945029986E-7	5.052859059676038E-5	0	0	4.194456040744761	61.71033191556707	RB1;IL10;BTG3;BTG2;FOXC1;CDKN1B;SMAD3;TGFB1;ANGEL2;IPO7;IPO5;RHOB;LATS1;RNF167;LATS2;THAP5;CDK6;TFAP4;APC;CAMK2N1;PDCD4;GAS1
regulation of canonical Wnt signaling pathway (GO:0060828)	46/253	4.240461898891274E-7	5.1114756943392114E-5	0	0	2.473245973245973	36.29098545954128	AMER1;GSK3B;USP34;JADE1;GSKIP;XIAP;STK4;STK3;PSMB6;STK11;PSMB5;ZNRF3;TNKS2;PSMD5;UBR5;SOX9;BTRC;SOX4;SCYL2;DACT1;USP47;TCF7L2;TGFB1;CSNK1A1;SIAH2;WNT5A;KREMEN1;CSNK1D;DKK3;PSMA5;LATS1;PPM1A;ZEB2;PSMA4;LATS2;APC;WNK1;TBL1XR1;BAMBI;PSME3;PSMC1;GNAQ;PSMC2;PSME2;LGR4;RBMS3
regulation of autophagy (GO:0010506)	43/231	5.161580347968618E-7	6.058065355773693E-5	0	0	2.54358375621274	36.82308774873826	GSK3B;PRKAA1;PRKAA2;USP33;MTMR9;HSPB1;FOXK2;VPS26A;FOXK1;FOXO3;MTDH;STK11;MAPK8;KAT5;ATG101;CASP3;RB1CC1;TP53INP1;UBQLN1;EP300;VPS35;PIM2;DNM1L;MAGEA6;MAGEA3;MCL1;IL10;ATP6V1G1;EXOC8;FBXW7;STAT3;PRKAB1;SVIP;EEF1A1;TMEM59;NEDD4;EXOC4;ATP6V1B2;TAB3;ULK1;TAB2;EIF4G2;EXOC1
regulation of mitotic cell cycle (GO:0007346)	36/178	5.522751976019583E-7	6.315762516165984E-5	0	0	2.81442501160811	40.55366738851609	FOXA1;RB1;BTG3;BTG2;FOXC1;CDKN1B;IQGAP1;TTC28;PSMB6;CCNB1;PSMB5;PSMD5;CDC27;FBXO5;PIM2;BTRC;SKP1;IL10;SMAD3;TGFB1;ANGEL2;USP22;UBE2E1;THAP1;PSMA5;PSMA4;TFAP4;PSME3;PSMC1;PSMC2;CDK1;MDM2;PSME2;GAS1;PKN2;NEK11
regulation of mRNA catabolic process (GO:0061013)	28/122	7.036473813046709E-7	7.845668301547081E-5	0	0	3.2993976370828055	46.742528332313846	SET;ANP32A;YWHAB;HSPB1;ZFP36L2;FXR1;PSMB6;XPO1;PSMB5;PSMD5;KHSRP;UBC;TNPO1;SAMD4A;PUM1;YWHAZ;RC3H2;PSMA5;PSMA4;PSME3;PSMC1;PSMC2;SERBP1;PSME2;PABPC1;CNOT8;DCP2;HSPA1A
cellular response to DNA damage stimulus (GO:0006974)	57/350	8.556179160224122E-7	9.307453427951117E-5	0	0	2.1695276931746945	30.311430159541978	BTG2;CDKN1A;DYRK2;RIF1;SETD7;SMC5;BACH1;YY1;STK11;CCND1;MYC;KMT5B;TOPBP1;USP47;RMI2;SHPRH;PARP1;ZBTB38;USP45;MASTL;GNL1;DDB2;MSH6;RAD51C;SLFN11;MSH3;WAC;TIMELESS;FAN1;UBA6;XIAP;FBXO45;PDS5B;TANK;ZBTB40;BCL2L11;UBR5;RPS3;FNIP2;MAP2K6;MCL1;LYN;MOAP1;XRCC5;CBX3;FANCL;CBX1;MAPK14;USP28;FANCF;SETX;RAD51;APC;ERCC4;TAOK1;CDK1;TAF1
regulation of RNA metabolic process (GO:0051252)	19/65	8.948180842004785E-7	9.502115846509842E-5	0	0	4.562196243268094	63.536089312468306	MBNL1;AHNAK;CELF1;FUS;RRP1B;HNRNPLL;PTBP2;RC3H2;PTBP3;HNRNPL;PTBP1;SON;HNRNPH1;OAS2;PCBP1;TRA2B;HNRNPF;RBM12B;PCBP2
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	17/54	1.054184168932338E-6	1.0934096263809832E-4	0	0	5.07124565724445	69.79425264717538	DDX17;KHDRBS1;RBM25;MBNL1;DDX5;WTAP;CELF1;YTHDC1;FXR1;HNRNPL;SMU1;PTBP1;REST;TRA2B;SAP18;RNPS1;ZBTB7A
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	11/24	1.2240167886802536E-6	1.2407079267077117E-4	0	0	9.317868541560664	126.84761683196875	LATS1;TGFBR3;DLX1;EID2;SMAD3;TGFB1;LATS2;SOX11;TRIM33;DKK3;SMAD7
regulation of macroautophagy (GO:0016241)	26/112	1.3790649165965973E-6	1.3668065617824054E-4	0	0	3.3461277940844436	45.15299941244648	SMG1;PRKAA1;PRKAA2;VPS26A;MAPK8;TBK1;LARP1;SESN3;ATG101;SESN1;CASP3;RB1CC1;UBQLN1;VPS35;MAP3K7;ATP6V1G1;EXOC8;PRKAB1;PIK3CA;NEDD4;ATP6V1B2;EXOC4;WAC;ULK1;PAFAH1B2;EXOC1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	23/92	1.4115081018152226E-6	1.3685491595860638E-4	0	0	3.686048859277206	49.65421809300014	RB1;USP47;CDKN1A;JADE1;CDC73;ZFP36L2;PSMA5;PSMB6;WEE1;PSMA4;SLFN11;PSMB5;CDK6;APC;PSMD5;PSME3;PSMC1;PSMC2;PSME2;FBXO5;E2F7;DACT1;SKP1
protein stabilization (GO:0050821)	35/179	1.7974523793066504E-6	1.7056675769590768E-4	0	0	2.6963002508304523	35.6697341485652	RPL5;CDKN1A;USP33;MTMR9;STK4;RTN4;USP19;STK3;HSPD1;TBRG1;BAG4;BAG1;ZNF207;EP300;FLNA;PIM2;MSX1;SOX4;ATF7IP;CCT2;FBXW7;USP9X;PTGES3;COG3;HYPK;SMAD7;CCT6A;GNAQ;NAA16;CALR;NAA15;SUGT1;PFN2;HSPA1A;TAF1
negative regulation of apoptotic process (GO:0043066)	71/485	2.4777211217553788E-6	2.3022158756310396E-4	0	0	1.9163223545224684	24.73621726180147	RB1;GSK3B;ANKLE2;TNFAIP8;ARL6IP1;CITED2;ZFAND6;HSPB1;SIX1;IGF1R;DSTYK;CCND2;SIX4;MYC;CASP3;PIM2;SOX9;MAGEA3;HTATIP2;IL10;USP47;ANXA1;WNT5A;SERPINB9;YWHAZ;PIK3CA;CAT;IL6ST;RAF1;SQSTM1;PRKAA1;SET;PRKAA2;GLO1;GATA6;XIAP;FSTL1;THBS1;MALT1;MTDH;HSPD1;BAG4;MAPK8;BAG1;UBC;FLNA;BNIP2;FNIP1;PAK2;MCL1;HSPA9;SEMA4D;CBX4;SIAH2;HMGA2;BFAR;HIPK3;TBX3;HYPK;VEGFA;HIGD2A;SETX;ITCH;IL6;GOLPH3;HNRNPK;SON;CDK1;NAA16;NAA15;HSPA1A
protein phosphorylation (GO:0006468)	72/496	2.872209242805119E-6	2.614296576104251E-4	0	0	1.8976044095823617	24.214246439709246	GSK3B;SMG1;GMFB;BMPR2;DYRK2;MAML1;IGF1R;STK11;TBK1;SLK;TLK1;PIM2;PRKACB;MAP3K7;MAP3K5;HTATIP2;MAP2K1;CHUK;DYRK1A;CSNK1D;MASTL;PRKAB1;YWHAZ;UHMK1;TGFBR2;LATS1;TGFBR3;ILF3;LATS2;BMP2K;ULK2;PRKD2;ULK1;SGK3;SGK1;PRKAA1;USP15;PRKAA2;CAB39;ROCK2;TTK;STK4;STK3;NUAK1;MAPK8;STK38;STK38L;FNIP2;PAK2;MAP2K6;MARK1;LYN;TGFB1;CSNK1A1;RYK;EIF2AK2;HIPK1;MAPK14;HIPK3;ACVR2A;SMAD7;MEX3B;SNRK;CDK6;WNK1;TAOK1;CDK2;CDK1;PKN2;MAP3K13;NEK11;TAF1
endomembrane system organization (GO:0010256)	37/199	3.2285623770538002E-6	2.8307573819156623E-4	0	0	2.534250397821972	32.04172801158102	USP6NL;PI4K2B;RAB1A;TMED10;ATL3;UBXN2A;ATL2;SNX10;RAB22A;SEC61A1;TMED2;TMED7;DNM1L;TMED5;SEC31A;TMED4;DYNC2H1;RAB2A;SRGN;ARFGEF2;EXOC8;CSNK1A1;COG3;AP3D1;HUWE1;COG1;CSNK1D;LYSMD3;LEMD3;TMEM170A;VMP1;GOLPH3;REEP5;REEP3;TLCD2;TMCC1;SQSTM1
hippo signaling (GO:0035329)	11/26	3.2369647192309144E-6	2.8307573819156623E-4	0	0	8.074604129083985	102.07005728999334	LATS1;MOB1B;MOB1A;LATS2;YWHAB;CASP3;AMOTL2;STK4;SAV1;STK3;TEAD3
mitotic cell cycle phase transition (GO:0044772)	38/209	4.163036010761444E-6	3.570603963076162E-4	0	0	2.4660418364574843	30.552448130036375	RB1;KHDRBS1;CDKN1A;CDKN1B;CCNI;PPP2R2A;GSPT1;PPP6C;CCNB1;CCND2;CCND1;PPP2R1A;PRKAR2B;MYC;CDC27;CEP192;E2F3;PIM2;BTRC;PHLDA1;YWHAG;SKP1;TUBB;HAUS3;CSNK1D;MASTL;HAUS2;HAUS1;LATS1;WEE1;CDK6;LATS2;CCNG1;CDK2;CDK1;CACUL1;CHMP7;TAF2
RNA splicing (GO:0008380)	23/98	4.521658208520122E-6	3.805018039622593E-4	0	0	3.3900504744599234	41.72010287463758	IVNS1ABP;MBNL1;SCAF11;FUS;NCBP2;NONO;USB1;SMU1;PRPF4;PTBP1;SYNCRIP;PPP2R1A;RSRC1;KHSRP;TRA2B;SRSF2;LUC7L3;RNPS1;PPIG;SRSF7;SMNDC1;SRSF10;SNRPB
cellular response to transforming growth factor beta stimulus (GO:0071560)	25/114	6.4936056437343846E-6	5.36323725389914E-4	0	0	3.1065814487500085	37.10716048063242	DLX1;USP15;NR3C1;ZFP36L2;CRKL;ZMIZ2;UBC;SOX9;MAP3K7;APPL1;JUN;SMAD3;TGFB1;SMURF1;USP9X;WNT5A;SMAD5;SMAD7;TGFBR2;TGFBR3;SKI;TWSG1;BAMBI;ADAM9;LIMS1
regulation of DNA-templated transcription, initiation (GO:2000142)	17/61	6.824410005610755E-6	5.533976113640722E-4	0	0	4.262824381412191	50.706315910196196	TCF7L2;CDKN1A;JUN;CBFB;CCNC;MED15;SETX;TNRC6C;MED14;CCNB1;IL6;MED13;CCND1;CDK1;SOX9;TNRC6A;TNRC6B
organelle organization (GO:0006996)	62/420	8.095308774529289E-6	6.447335202571541E-4	0	0	1.9303824666953158	22.632239973376727	USP6NL;PI4K2B;SH3KBP1;UBXN2A;PITPNB;TNFAIP3;WASL;FNBP1L;GABPB1;SEC61A1;KIF5C;MYC;CHMP1B;ZMYM6;LONP2;TMED2;DNM1L;TMED7;CEP55;TMED5;TMED4;RAB2A;DYNC2H1;AGTPBP1;PARP1;COG3;COG1;CSNK1D;TMEM135;FAM161A;TFAM;FAM161B;CHMP7;RAB1A;TMED10;ATL3;PEX11A;ATL2;PEX11B;ATXN7;KIF3A;PACSIN2;SEC31A;MARK1;ZRANB1;CSNK1A1;SORT1;MTX3;HUWE1;RANBP9;LYSMD3;LARP4;VMP1;GOLPH3;DIAPH3;REEP5;RANBP10;PNPLA3;TMCC1;BRWD1;SLC25A36;RAB3GAP1
endoplasmic reticulum tubular network organization (GO:0071786)	8/15	8.920769684168858E-6	6.889891398609006E-4	0	0	12.566626650660265	146.11378071266756	RAB10;RTN3;ARL6IP1;TMEM33;REEP3;ATL2;TMEM170A;RTN4
positive regulation of Wnt signaling pathway (GO:0030177)	30/153	9.033859165466222E-6	6.889891398609006E-4	0	0	2.7005815678594742	31.365988095532757	AMER1;USP34;GSKIP;TNFAIP3;XIAP;CDC73;PSMB6;PSMB5;TNKS2;PSMD5;UBR5;SOX4;DACT1;USP47;ZRANB1;TGFB1;CSNK1D;PSMA5;SKI;PPM1A;ZEB2;PSMA4;TBL1XR1;BAMBI;WNK1;PSME3;PSMC1;PSMC2;PSME2;LGR4
regulation of cell cycle phase transition (GO:1901987)	22/95	9.114430325514158E-6	6.889891398609006E-4	0	0	3.3298451026568046	38.64502231108875	CDKN1A;CDKN1B;FBXW7;UBE2E1;PSMA5;PSMB6;CCNB1;PSMA4;PSMB5;TFAP4;PSMD5;PSME3;PSMC1;CDC27;PSMC2;CDK1;PSME2;FBXO5;BTRC;SKP1;NEK11;TAF1
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	14/45	1.093117346100522E-5	8.125505606013879E-4	0	0	4.977263894286825	56.85972468638455	IL10;EGR1;DDX5;JUN;SMAD3;TGFB1;STAT3;FOXO3;NR3C1;HIF1A;REST;NFIB;SOX9;PPARD
regulation of translation (GO:0006417)	33/178	1.1442777667069932E-5	8.366358753300311E-4	0	0	2.5214776523986635	28.689755485313075	EIF4A2;PIWIL2;RPL5;DDX6;MTPN;BTG2;EIF4A3;NOLC1;HSPB1;FOXO3;THBS1;TOB1;GSPT1;FXR1;RBM3;SYNCRIP;LARP1;RPS3;SOX4;EIF5B;NCBP2;SAMD4A;EIF2AK2;LARP4;ILF3;IL6;EIF5;CSDE1;CALR;CNOT8;CPEB3;LSM14A;EIF4G2
nuclear-transcribed mRNA catabolic process (GO:0000956)	32/171	1.2662798209577482E-5	9.109045163663802E-4	0	0	2.549899666137979	28.754816002926045	RPL5;RPL30;DDX5;SMG1;RPL31;EIF4A3;PPP2R2A;RPL8;GSPT1;EXOSC10;PPP2R1A;RPS3;RPL15;MTPAP;PELO;NCBP2;RPS6;SAMD4A;RC3H2;PATL1;PNRC2;PAN3;CNOT11;CSDE1;MRTO4;RPL37A;RPL27;RNPS1;PABPC1;CNOT8;DCP2;RPS23
regulation of signal transduction by p53 class mediator (GO:1901796)	30/156	1.3463077765844936E-5	9.531004259629908E-4	0	0	2.635847526358475	29.56250502764711	RPL5;PRKAA1;DYRK2;PRKAA2;MEAF6;STK11;NUAK1;KAT5;PPP1R13L;TP53INP1;EP300;TOPBP1;RBBP7;MAP2K6;MBD3;SUPT16H;RMI2;HIPK1;MAPK14;PRKAB1;TTC5;CDK2;JMY;CCNG1;CDK1;MDM2;TAF7;SGK1;TAF2;TAF1
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	17/64	1.3772570653449871E-5	9.597760174122879E-4	0	0	3.990074346101003	44.66023013790958	ATF7IP;TCF7L2;CDKN1A;CBFB;CCNC;MED15;TNRC6C;MED14;CCNB1;IL6;MED13;CCND1;SUB1;CDK1;SOX9;TNRC6A;TNRC6B
positive regulation of nucleocytoplasmic transport (GO:0046824)	14/46	1.4510126174390055E-5	9.95617888273533E-4	0	0	4.821460843373494	53.714274258810775	GSK3B;KHDRBS1;TCF7L2;CPSF6;SMAD3;TGFB1;NCBP2;IPO5;XPO4;NEDD4;UBR5;FLNA;ANP32B;RBM22
protein polyubiquitination (GO:0000209)	49/314	1.6098894827273206E-5	0.0010878950140854318	0	0	2.0551268505079827	22.68194168009432	FBXO28;TNFAIP3;PSMD5;TRIM2;CDC27;BTRC;FBXO9;SKP1;SHPRH;FBXW7;UBE2E1;UBE4A;ZFP91;FBXO11;RC3H2;DDB2;KLHL42;PSMA5;RNF167;PSMA4;PSME3;PELI1;UBE2V2;PSME2;CBFB;RNF6;PSMB6;FBXL20;PSMB5;SHARPIN;HECTD1;RMND5A;TNKS2;RNF217;UBC;UBR5;SMURF1;SIAH2;HUWE1;WWP1;LNPEP;BFAR;FBXL13;ITCH;NEDD4;PSMC1;PSMC2;MDM2;TAF1
positive regulation by host of viral transcription (GO:0043923)	8/16	1.6529254103801762E-5	0.0011003055716859085	0	0	10.995198079231693	121.06129551381328	JUN;TFAP4;SP1;ZNF639;EP300;NUCKS1;RRP1B;CHD1
epithelial to mesenchymal transition (GO:0001837)	14/47	1.9083953130005195E-5	0.0012516828082326937	0	0	4.675100401606426	50.80273927583375	DDX17;GSK3B;DDX5;TGFB1;ROCK2;WNT5A;HMGA2;HIF1A;HNRNPAB;TBX3;TGFBR3;HEY1;SOX9;LIMS1
protein ubiquitination (GO:0016567)	72/525	2.1051438001391266E-5	0.0013607161374812327	0	0	1.7732470173872064	19.09528442730917	TRIM72;RNF11;FBXO28;CDC73;PSMD5;TRIM2;CDC27;BTRC;RNF111;FBXO9;SKP1;ARRDC4;SHPRH;FBXW7;UBE2E1;UBE4A;HLA-A;FBXO11;RC3H2;PJA2;DDB2;KLHL42;PSMA5;RNF167;PSMA4;PSME3;PELI1;SDE2;WAC;UBE2V2;PSME2;CBFB;UBA6;UBR3;WDR61;FBXO45;RNF6;RTF1;HIF1A;PSMB6;FBXL20;PSMB5;ZNRF3;CAND1;RMND5A;TNKS2;RNF217;UBR5;UBC;USP9X;FANCL;SMURF1;SIAH2;USP22;HUWE1;KLHL21;WWP1;LNPEP;BFAR;FBXL13;PEX13;MIB1;ITCH;PSMC1;NEDD4;PSMC2;KLHL8;MDM2;RNF141;RNF185;TRIM33;TAF1
