F1_H1	F1_H2	F1_H3	F1_N1	F1_N2	F1_N3	F2_H1	F2_H2	F2_H3	F2_N1	F2_N2	F2_N3	F3_H1	F3_H2	F3_H3	F3_N1	F3_N2	F3_N3
LOC284412	3.44985911031195	3.53159845547738	3.62661076016909	3.92212333148304	4.05786537279281	3.74761909772548	4.19712307892903	3.67175402063113	3.78362921461019	4.32671334342106	4.09762396564652	3.40655867116514	3.35216485352005	3.91477691029136	3.6283053259823	3.56725927937761	3.93822877132535	3.42188622903219
ZNF793-AS1	2.15193174714862	1.82986204447588	2.51576450599645	2.25103554783045	2.39223288761692	2.0440419095227	1.99631260636625	2.70989454869446	2.10112662081282	2.00461356619072	2.14758382731049	2.09034633754893	2.20655478119773	1.97198768544293	1.88514390197619	2.00646158566063	2.42358865333212	2.08388457728529
MIR6719	2.32237366586222	2.24060435498509	2.47244245639078	2.49010289169734	2.56521623311929	2.52134285311619	2.19903356181366	2.87162167656976	2.66108251736361	2.19667243169061	3.05685478695996	2.25779460167073	3.0502821214876	2.63599201723124	2.91405506693897	2.89003053483695	2.76826009656205	3.18820696240449
LOC101928063	1.55700483244539	1.71093603951557	1.60842647943728	1.22964242978971	1.73386170056343	2.07238112339415	1.99170128174701	1.17663775072141	2.83626398879897	1.31873519386045	1.94326175618405	1.53385052055138	2.14560012459036	2.3075994913686	2.0739361344076	1.68647807419597	1.75540033528943	1.47121641625531
LOC100379224	2.43614985973445	2.51813200485409	2.64084845450034	2.91456162804388	2.19712385845419	2.02169061848121	2.13579042926217	1.773834140432	2.55675677257197	2.01843369878793	2.8200821274676	2.64574663155802	2.71807582275412	2.72271283778324	2.79491633649384	2.74829392756758	2.87824413960854	2.64184966793981
MIR642B	2.51855399205394	2.70827508489433	2.26258239730776	2.73186578356193	3.11957702177527	2.65359517992096	3.24433231381613	3.09032487742908	2.80831992779321	2.67714957937802	2.46963674862838	2.34366474659521	2.4769307671951	2.97549160365361	1.77670179175025	2.9112222536648	2.31344226973539	2.25246740962689
GLTSCR2-AS1	2.56105852428056	2.57039929094667	2.63719525674958	2.42747154983451	2.78649033206518	3.11171275681772	2.89904881137903	2.58209610830276	2.58079445210845	2.1877877682577	2.25905936817621	2.60858092403572	2.21648436162199	2.91472134325913	2.95202043450903	2.24284566138107	2.17357919853928	2.6128804849554
LOC105447645	1.26653554982712	1.40218234728069	1.40576664560986	1.40826579986781	1.75483423360276	1.60083130469997	2.06882387281386	1.91476606540948	1.24591683501474	1.19890941920345	1.30451147718929	1.7741145895262	1.57746700101873	1.68555558400445	1.55323750236409	2.03968056354482	1.97812867877417	1.74951335426702
LOC101059948	4.50047368685453	4.3680891858386	4.67617079392828	4.50249973580789	4.76853067026881	4.62215545069682	4.24362483709249	4.43466496640071	4.94056432871766	4.99281963744916	4.47925253731701	4.18400017075063	4.48180817213258	4.87011996211809	4.04361313472053	4.61694642935758	4.73838838498574	3.97492804399343
MIR4324	1.25462589058229	1.32145851427086	1.98453050521752	1.31438189265724	1.41091601358309	1.26786749168755	1.10266054588021	2.03733331883545	1.04253518195685	0.676876144124918	1.56908133026031	1.36895675284533	1.33846885953104	1.58751832241386	1.24937914541627	1.31551122367855	1.38146559541782	1.58853208675306
NAPSB	3.25225911488397	4.09506305567375	3.86184410550356	3.34009595850333	4.33879197627111	3.48361346577565	4.01132622163708	3.60083895980143	3.84843856879914	3.98369279551079	3.91691650553387	3.46178811783905	3.64421989657264	3.38183413675153	4.15666438123245	3.82068967008348	3.95170739094038	3.91998596281794
SNORD88A	5.04562515370792	4.70698943451191	4.71081263417428	4.71371290580217	5.37608429864042	4.35336144924202	4.71304158735922	5.19234887626236	4.81779300434722	4.73385279128027	4.66000198978187	4.7017551151795	5.19489266807047	5.0970302693949	5.01394099090044	4.9343379060833	4.99141122090545	4.86133287214784
KLKP1	1.97158492241808	1.3472888067573	1.49559344676506	1.80669082350214	1.92080426608536	1.29602067679949	1.81158496075636	1.46664752112499	2.34675380160289	1.41888390180234	1.71139309653253	1.39125998247237	1.47473988849749	1.27133486056668	1.76956505129181	1.87103666476703	2.09633020731046	1.8987611883417
ZNF528-AS1	4.26188743656921	4.47462029715947	4.25125663583236	4.13161794244381	4.74009702449273	3.46556312784961	4.2548919920505	3.67972142117079	4.08511586275479	3.80505993709337	3.79444559892034	4.27124293473185	4.30355136982529	3.95347256893031	4.67267006758918	4.3027049185181	3.84432891502192	3.90169111184025
LENG8-AS1	4.2426841462344	3.34555043548481	3.66748825456647	3.7363666935314	4.14662842283942	3.46373141910762	4.04213355321541	4.60593817543719	4.777142969117	5.04673282166923	4.76235926176236	4.49027622507276	3.89112230786326	3.93257912577139	4.33047263126619	3.85827749707386	4.1383853814487	4.33890583383641
LOC101928804	2.57346666767939	2.66140603552999	2.68842501346815	2.43001352232132	2.57910931286927	3.01901191804123	2.9270856756337	2.36306277263941	2.74211447526653	2.58550327249217	3.12553783262099	2.85271114456688	2.65397935472735	2.66221951871574	2.43407175229491	3.07514099968913	2.6235801932665	2.68287315112875
MIR7975	3.08059317636511	2.20733794361231	2.53090146995836	2.57096277879716	2.38874321562174	2.19231902535417	3.40069413206011	2.1710285387654	2.72568033781503	2.81470946052766	2.77108928748426	2.91043498929113	2.19751817915445	2.58807575448836	2.87151486491408	2.50015575991255	2.48226898398805	3.07895132569123
MIR6802	3.37686481241633	3.77311001782085	2.60110100738511	3.00579466377525	3.35532641352388	2.73403953286242	3.92197098389325	2.96055022391198	2.87644354724797	2.9787796677932	2.98470247143765	2.85213751163714	2.88353829475223	3.53536619759908	3.42404020927153	3.70915003192475	2.49323630825699	3.22395759751663
ZNF561-AS1	4.33212881929373	4.42894948085951	4.3695599693084	5.01988998033559	4.43878296898644	4.50041805638537	4.49034577619895	4.2063027570682	4.03224548254692	4.78051107490674	5.28499011563985	4.74606527212827	4.69045026583889	4.84331014316711	4.21725456035858	4.70874545296442	5.10844405145888	4.2843816256493
LINC00664	2.38026317493178	1.834429159661	2.39096406111188	2.67853583574875	3.27700596138842	2.89315764386299	3.13757842613717	3.3078518178806	3.17434520353928	3.76542632278271	3.24400131300018	3.01583532882033	2.40595980518316	2.08871082938825	2.28026085619218	2.44047890378641	2.50295035185603	2.82597942370894
GOLGA2P9	2.9847088690435	3.44410859385136	3.78395769993958	3.03275562462584	3.80090197239334	3.10740914382385	3.46097366015235	3.4801317760727	3.49210046767245	3.32141450705262	3.48160403518397	3.34713500315586	3.12818671532303	3.72120803127606	3.45524229080304	3.33465800659069	2.97900423050847	2.71542903088151
LOC100996349	3.11849695887228	4.46061046899704	3.22543189981281	2.91349773443319	3.9689267114762	3.59781620311791	3.48475442209671	4.32662705619291	3.38257382445838	4.39520826768832	3.14134845771733	3.66180193335294	3.3626243917161	3.76537455333902	4.11732433447109	3.66953941891198	3.59656044054409	3.49827305742698
RPSAP58	4.69068195743348	4.66898203781724	4.87152295627087	5.04416523044034	4.71515518346595	4.90762112820763	4.11108917677627	4.48205535444106	4.14286714332764	4.89438082269464	4.18098848391053	4.59071785941559	4.91112580426264	4.98790908446444	5.16870539365155	4.41424640022803	4.77889356617667	4.86588454873868
LOC101927151	4.16145976549733	3.87747443836124	3.78989096500293	4.30983908350862	3.74166938417357	4.00414116017092	3.47408450491777	3.92600548348195	3.80152815825263	4.02853460600608	4.13976813024485	3.14378259330259	4.00467812707147	4.04331692121044	3.68841582192618	3.90686013058743	4.01413923768254	4.32685629445575
CYP2G1P	3.38234326822478	3.0812005705505	3.55187461995333	2.92428476829725	3.40428702778864	3.81761170963243	3.37348920384852	3.7889476085575	4.3305242986294	3.62073359168045	2.95749217720637	3.77172378211028	3.10892792114823	3.2438976789476	3.37274932342631	3.56820224200689	2.99835118651937	3.36405411262477
APOC1P1	1.51991955674128	1.2631614704995	1.27179470403487	1.88356843605542	1.0568322110301	2.0000769319297	1.64437512200961	1.84065354503921	1.21004464848025	2.35467488173496	1.4493543547376	1.60038422306184	1.18788258767983	1.35538835008308	1.67676288388136	1.89547989448094	1.59131619497512	1.84748005902232
LILRP2	2.65764566943401	2.19453954045486	2.41064173422408	2.53336363646627	2.65715489997886	2.1269034473462	2.11019007462276	2.36301286022069	1.84865284307596	1.64868027717427	2.20820571206564	2.43335005329004	2.55249951465963	2.35933804374953	2.29584933708163	2.01180792599542	1.7631626210341	1.96547291500608
ZNF582-AS1	3.6485703093856	3.65140158134042	4.46808761698197	4.07526872775297	3.85225004690544	4.30327576502813	4.14246521621574	5.1291262332077	4.70069160799895	4.66823200092284	4.25306546209894	4.44814587706958	4.3548339410976	3.6378299439847	4.23196053799246	3.86891753541582	4.45753758829908	3.94503142997933
MZF1-AS1	2.54143803739603	2.84657677038212	3.05584817940495	3.0166596682616	3.13903290982435	2.996752113913	2.00719772429567	2.60269954245605	2.94940609980002	3.06333264789535	2.86918076895787	3.377045699032	3.52991710001389	2.97894027010352	3.00059908309983	2.58340448069665	2.79202531442027	3.30452354283001
ZNF625-ZNF20	5.25378882899553	4.86229806277588	4.90066166198375	5.61357077149808	4.93872054810269	5.59487839490449	4.51644472515679	4.60801903026134	4.27197417023972	5.07376800286009	5.10430845607902	4.5785234102562	5.40803254650717	5.40794229215425	5.20515581119331	5.30494575973602	5.67060941130481	5.41577514037113
MIR24-2	3.70003728967993	3.18195484061189	3.42475117929521	3.74095508670543	2.93152872693095	3.16136558483344	4.5840573160086	3.7460255060041	4.52526546433887	4.0310576071926	4.43331598104082	3.87772071102751	3.78284165455222	3.75508170819872	4.33174865636307	3.65252516663634	3.9133679703457	3.76926148635032
MIR27A	3.61946594472874	3.04013049608358	3.47019994749861	1.98951287934139	3.39052415668916	2.7730457888541	3.22750046185196	2.95405099708141	3.58055832053909	3.65139889176289	2.42066863045353	3.20278881273308	2.81805280690181	2.60693737695018	3.37324066497849	2.54292085222453	3.44901102328482	3.48803352949507
MIR23A	1.75375898612968	1.62702047983204	1.54990233660723	1.7405475782825	1.84780224215678	1.17696812001063	1.44275004642294	2.0683209618981	1.56572760867554	2.30901459539991	1.7629434053237	1.72221726288079	1.18851054686934	2.54097865131265	1.91761792424686	1.9480844185725	1.25130983280096	2.10418815763699
LINC00663	2.62246545076527	1.60547825054772	1.9704798806626	2.27545351770054	2.19351527635601	3.12159431854964	2.53873651889293	2.7809369904006	2.77873737805395	2.80560386365789	2.62342929029814	3.51629604346003	2.31170247826931	1.85487292428527	2.21102381702009	2.75011051836418	2.55470621522723	2.96394057540834
PSG10P	4.51112753915048	3.65843299306908	3.96924295881304	2.9946916014931	2.82182999797593	3.18823004546514	2.25939911392567	2.38612191771986	2.21757099220153	2.86476556046718	2.58764793714265	2.43092315045756	4.82308801807775	4.09931793385474	4.53215584524619	3.35571351478639	3.95555530344166	3.52845312286853
LOC100505715	4.96390042721351	4.90689134632242	4.49324617404751	5.183801633505	4.99927780680874	5.06236790901992	6.23419083161778	5.18754733906473	5.68486230299548	5.84587972021895	5.65742697104007	6.25275045524079	5.33778285650036	5.16989146345818	5.20477018315275	5.13055362926279	5.23170319246922	5.00860144351575
PTOV1-AS2	4.76613701237722	4.94552859706404	4.61677902852205	4.67302330297767	4.92644104466945	4.824081307522	3.92669188988805	4.29793081540138	5.12621913658692	4.46643136218421	4.72021675999341	4.63146637379531	4.88832344956754	5.07832980776244	4.74829217862428	4.86165944171981	4.84839720192273	4.97515358362969
ZNF702P	4.91037497927339	4.41067772515022	5.0364813802361	4.25892344119061	4.69578860061432	4.52961903114073	4.11526284657033	3.33592269880422	4.44184284496604	4.43789194694966	3.95022840430863	3.97198648220431	3.94397015309131	4.04487575095663	4.08637447494219	4.60070774436108	4.7043288848023	4.24841987516953
LOC284379	3.56950654245996	2.76919863792967	2.89872541958545	2.87154304702177	2.90315477777988	2.62192178531596	3.47104340949968	2.32714344866805	3.19284815615344	2.38485307490951	2.87717668057034	3.35440796019047	3.33381217438831	3.68272513538487	3.48984600523505	3.33350214193515	2.77977218530521	3.19256782653642
SDCBP2-AS1	3.51208767563889	2.82706273022763	2.2739866633066	3.31184852231612	2.95079671357487	3.48938964642489	2.6840890087265	3.15091254823995	2.36746342663326	2.46143043566209	2.89325218487902	2.43220273954034	3.44288969492166	3.6019708330762	2.87965988606567	2.90680415969715	3.19231632334925	2.81623418630305
LOC100505515	1.9237353598624	1.558046835679	1.53676381363767	2.473261063758	2.18947384190148	2.59774300455947	2.25427204815534	1.69331398714822	2.3463956145515	2.1884615497669	2.32961797483985	2.36877115577033	1.77487255227253	2.02614139895457	2.00133497553155	2.07082309243783	1.68821044690989	1.93413564374111
MIR3192	4.22274083910079	3.23469559593435	3.42980768585141	4.21911222940517	4.4744780956932	3.62330215931552	3.50282676582029	3.9648412074931	3.68669572883969	4.16891143577543	3.56478240930238	3.77419123313565	3.2209271204901	3.96786928791127	3.37402690940701	3.62659288127997	3.7941674997375	3.85454908435714
LOC100270804	1.49710767904419	1.5115225124945	2.45062208463425	1.78579932068912	2.05368060099532	2.15864800755099	2.05836925482104	1.36699318165173	1.72910936055064	2.19997957440627	1.631101815236	1.85519005781968	1.4261274288993	1.61726284216987	1.3187693825048	1.89690276935499	1.55614156764221	1.73389085146429
LOC101929625	1.83929706019836	2.49455072794269	2.60797762687638	2.96713546670914	2.08366201819134	2.00302753296522	2.38142250729655	2.95698840921735	2.75364361282212	2.74723252077623	2.95706193108827	2.11600909013623	1.90779183265195	2.37043765445012	2.07299285878835	1.47848723408792	2.14312081998897	2.38913327364994
CST13P	1.82593375936735	1.22748319958026	1.85401781524936	1.55029090388838	1.4347789355074	1.60714178138868	1.90374044355659	1.89098686362791	2.19513466390917	0.989709547480807	1.72011500856248	1.5467654663677	1.55535714409493	1.6110760038392	1.74059402381392	1.44862733950827	1.30145345753379	1.39802497855744
FLJ33581	1.44092899478376	1.82540892044722	1.81255679184219	1.42658496414518	1.83174366529264	1.2670823098077	2.03298660765313	1.17311170866432	1.49107279489482	1.21491785964985	1.77468537558755	1.49189846828471	1.57953564994803	1.02690189961855	1.57983826304599	1.68550050998581	1.59620079167052	1.74192539472432
ZNF337-AS1	2.42124798812084	2.36020209589439	3.33496507688828	2.2235017230894	2.54475835580566	2.63390450805744	2.74189984233749	2.03426138646488	2.61945829995616	3.03073288499238	3.11066853449764	3.04043330485871	2.91659141998398	2.55051035734503	2.66360599321904	2.28378788167513	2.77085543838802	2.51426812208387
FAM182A	1.45637485651468	1.76950796784333	1.05383421210803	1.2489770623423	1.04190123593437	1.64663675913767	1.54468590706761	1.52146123406911	1.59318432721987	2.05692622549151	1.12215425236042	1.46361058402527	1.30710901015807	1.33770389770369	1.3142497836076	0.880098911676359	1.4344663687812	1.1199136721626
FRG1DP	2.01074838610794	1.84349314235327	2.18408632619427	1.51113196214672	2.37781975996747	2.54962326193046	1.80551337325696	2.28801108861398	2.04852411720469	2.2519442071484	1.95704294717536	2.00853077689904	2.37604479965698	2.65162057397172	2.79459635232186	2.34936254806176	2.24053623235511	2.25610947697061
FRG1BP	6.15619999048316	5.84845563441083	6.28413048506626	6.26882579205163	5.73528983414462	6.30490170998694	5.585989053645	5.39729675474584	5.96929625481108	6.30900163252684	6.24821421334719	6.20901453724983	6.65464984839044	6.79029789374371	6.72850186082701	5.84797151491413	6.30029289665042	5.93017453526502
LINC00028	3.65037977154494	3.22745861336452	3.67245837952676	3.45936532742529	3.46414827666486	3.7892181011783	3.31006979038834	3.41594859594262	3.45561717750764	3.228835817398	2.7019680333562	3.47340479619142	2.81993684519049	3.92076095208264	3.43695743144885	3.39894737613857	3.8154925127096	3.34458773420317
MIR3193	2.36543451843513	3.00739905006676	2.02398048852615	2.02637895223002	2.75532227725456	3.08173304988362	2.35696348015875	2.26540610603258	1.75348042360318	2.55116453334252	2.91374597008604	1.79236958211993	2.34145526289842	1.94106251074477	2.44721953668493	2.48147897920008	2.15044083206428	2.36122696118837
